"Date","StateOfOccurrence","Location","Model","Registration","Operator","StateOfOperator","StateOfRegistry","FlightPhase","Class","Fatalities","Over2250","Over5700","ScheduledCommercial","InjuryLevel","TypeDesignator","Helicopter","Airplane","Engines","EngineType","Official","OccCats","Risk","Year"
"""2010-01-18T00:00:00.000Z""","USA","Elyria","MITSUBISHI MU2B 60","N80HH","United States ",,"USA","Approach","Accident",4,true,false,"","Fatal","MU2",false,true,2,"Turboprop","","[""UNK"",""LOC-I""]","LOC-I",2010
"""2010-01-18T00:00:00.000Z""","USA","Joshua Tree","CESSNA T41","N13073","",,"USA","En route","Accident",0,false,false,"","Serious","C172",false,true,1,"Piston","","[""CFIT"",""OTHR""]","CFIT",2010
"""2010-01-18T00:00:00.000Z""","USA","Lytle Creek","CESSNA 340","N2217B","","","USA","Manoeuvring","Accident",2,true,false,"","Fatal","C340",false,true,2,"Piston","","[""CFIT""]","CFIT",2010
"""2010-01-18T00:00:00.000Z""","GBR","Hedge End Farm","AGUSTA A109","G-TYCN","",,"GBR","Landing","Accident",0,true,false,"","None","A109",true,false,2,"Turboprop","","[""ARC""]","RS",2010
"""2010-01-18T00:00:00.000Z""","USA","New York","AEROSPATIALE AS350","N696BH","","","USA","Take-off","Accident",0,true,false,"","None","AS50",true,false,1,"Turboprop","","[]","",2010
"""2010-01-18T00:00:00.000Z""","USA","Madison","BEECH 60","N810JA","","","USA","Take-off","Accident",2,true,false,"","Fatal","B60T",false,true,2,"Turboprop","","[]","RS",2010
"""2010-01-19T00:00:00.000Z""","USA","Sioux City","BEECH 200","N586BC","Blue Cross and Blue Shield of Iowa",,"USA","Landing","Accident",0,true,true,false,"None","BE20",false,true,2,"Turboprop","","[""USOS""]","RS",2010
"""2010-01-19T00:00:00.000Z""","MAR","","AEROSPATIALE SA341","CN-AIP","","","MAR","En route","Accident",2,true,false,"","Fatal","GAZL",true,false,1,"Turboprop","","[]","",2010
"""2010-01-19T00:00:00.000Z""","USA","Madison","LUSCOMBE 8","N2750K","","","USA","Landing","Accident",0,false,false,"","None","L8",false,true,1,"Piston","","[]","RS",2010
"""2010-01-19T00:00:00.000Z""","MEX","Cancun","AIRBUS A318","XA-UBQ","Mexico Aerolineas Mexicanas J.s., S.A. De C.V.","MEX","MEX","Take-off","Accident",0,true,true,true,"None","A318",,true,2,"Jet",true,"[""SCF-NP""]","SCF",2010
"""2010-01-19T00:00:00.000Z""","IDN","Minangkabau Airport, Padang","BOEING 737","PK-LFM","Indonesia Lion Mentari Airlines","IDN","IDN","Landing","Accident",0,true,true,true,"None","B37M",,true,2,"Jet",true,"[""RE""]","RS",2010
"""2010-01-20T00:00:00.000Z""","NLD","Schiphol a/p","CESSNA 560 XL","CS-DXR","Portugal Netjets, Transportes Aereos S.A.",,"PRT","Landing","Accident",0,true,true,false,"None","C560",false,true,2,"Jet","","[""RE"",""SCF-NP""]","RS",2010
"""2010-01-21T00:00:00.000Z""","MEX"," Tijuana-Rodriguez Airport (TIJ)","EMBRAER EMB145","XA-WAC","Aerom�xico Connect","MEX","MEX","Landing","Accident",0,true,true,true,"None","E195",,true,2,"Jet",true,"[]","RS",2010
"""2010-01-21T00:00:00.000Z""","ESP","Almeria","AGUSTA","EC-KYR","Spain ",,"ESP","En route","Accident",3,true,true,"","Fatal","UH1",true,false,1,"Turboprop","","[]","",2010
"""2010-01-21T00:00:00.000Z""","USA","Sand Point","RAYTHEON1900","N112AX","United States ","USA","USA","Take-off","Accident",2,true,true,true,"Fatal","B190",,true,2,"Turboprop",true,"[""LOC-I""]","LOC-I",2010
"""2010-01-22T00:00:00.000Z""","SWE","","SAAB 2000","SE-025","","","SWE","Taxi","Accident",0,true,true,"","None","SB20",false,true,2,"Turboprop","","[]","RS",2010
"""2010-01-22T00:00:00.000Z""","USA","Shafter","BELL 47G 4A","N28938","","","USA","Manoeuvring","Accident",0,false,false,"","Minor","B47G",true,false,1,"Piston","","[]","",2010
"""2010-01-23T00:00:00.000Z""","ROU","Bacau","ATR ATR42 300","YR-ATG"," ","KEN","ROU","Taxi","Accident",0,true,true,true,"None","BE30",false,true,2,"Turboprop","","[""OTHR""]","OTH",2010
"""2010-01-23T00:00:00.000Z""","USA","Sugar Grove","AEROSTAR AEROSTAR601 P","N222AQ","United States ","","USA","En route","Accident",2,true,false,"","Fatal","AEST",false,true,2,"Piston","","[]","RS",2010
"""2010-01-23T00:00:00.000Z""","HTI","","RAYTHEON","N316AF","","","USA","Landing","Accident",0,true,false,"","None","BE20",false,true,2,"Turboprop","","[]","RS",2010
"""2010-01-24T00:00:00.000Z""","IRN","Mashad","TUPOLEV TU154 B","RA-85787","Kolavia, opf. Taban Air","RUS","RUS","Landing","Accident",0,true,true,true,"Serious","T154",,true,3,"Jet",true,"[""OTHR"",""RE""]","RS",2010
"""2010-01-25T00:00:00.000Z""","BRA","ROZINHA FARM, State of Pará","EMBRAER EMB110","PT-TAF","Brazil Other",,"BRA","Approach","Accident",2,true,true,false,"Fatal","E110",false,true,2,"Turboprop","","[""SCF-PP""]","SCF",2010
"""2010-01-25T00:00:00.000Z""","USA","La Quinta","","N243SC","","","USA","En route","Accident",0,false,false,"","Minor","CLA",false,true,1,"Piston","","[]","TURB",2010
"""2010-01-25T00:00:00.000Z""","CHE","Schlieren/ZH","BELL 407","HB-XQY","Switzerland Other",,"CHE","Manoeuvring","Accident",0,true,false,"","Serious","B407",true,false,1,"Turboprop","","[""OTHR""]","OTH",2010
"""2010-01-25T00:00:00.000Z""","LBN","Beirut","BOEING 737 800","ET-ANB","Ethiopia Ethiopian Airlines Corporation","ETH","ETH","Take-off","Accident",90,true,true,true,"Fatal","B37M",,true,2,"Jet",true,"[""LOC-I""]","LOC-I",2010
"""2010-01-26T00:00:00.000Z""","USA","Memphis","SOCATA TBM700","N850VM","",,"USA","Landing","Accident",0,true,false,"","None","TBM7",false,true,1,"Turboprop","","[""ARC""]","RS",2010
"""2010-01-26T00:00:00.000Z""","MEX","Tijuana","AIRBUS A320","XA-VON","",,"MEX","Take-off","Accident",0,true,true,true,"None","A320",,true,2,"Jet",true,"[""SCF-NP""]","SCF",2010
"""2010-01-27T00:00:00.000Z""","ITA","Milano Linate","MCDONNELL DOUGLASMD80 SERIES","OY-KHE","",,"DNK","Standing","Accident",0,true,true,true,"None","DC10",,true,3,"Jet",true,"[""RAMP""]","RS",2010
"""2010-01-28T00:00:00.000Z""","IDN","Wamena Airport, Wamena","ANTONOV AN26","4L-IFE","Aquiline International, opf. Manunggal Air","ATG","GEO","Landing","Accident",0,true,true,true,"None","AN26",,true,2,"Turboprop",true,"[""RE""]","RS",2010
"""2010-01-28T00:00:00.000Z""","ROU","Bucharest","BOEING 737","YR-BIC","",,"ROU","Take-off","Accident",0,true,true,true,"None","B37M",false,true,2,"Jet","","[""LOC-G"",""RE""]","RS",2010
"""2010-01-30T00:00:00.000Z""","CHN","Shenyang","AIRBUS A320","B-6612","",,"CHN","Landing","Accident",0,true,true,true,"None","A320",,true,2,"Jet",true,"[""ARC""]","RS",2010
"""2010-01-30T00:00:00.000Z""","USA","Pullman","GRUMMAN G164","N6799K","",,"USA","Take-off","Accident",0,true,false,"","None","G164",false,true,1,"Piston","","[""SCF-PP""]","SCF",2010
"""2010-01-31T00:00:00.000Z""","COD","","MCDONNELL DOUGLASMD80 SERIES","S9-TOB","",,"STP","Take-off","Accident",0,true,true,true,"None","DC10",,true,3,"Jet",true,"[]","SCF",2010
"""2010-01-31T00:00:00.000Z""","AGO"," Luanda-4 de Fevereiro Airport (LAD)","YAKOVLEV YAK40","D2-FES","Guicango","AGO","AGO","Landing","Accident",0,true,true,true,"None","YK40",,true,3,"Jet",true,"[]","RS",2010
"""2010-02-01T00:00:00.000Z""",,"CYZV SEPT-ÎLES, QUEBEC","BEECH 200","C-FSKQ","",,"CAN","Approach","Accident",0,true,false,"","None","BE20",false,true,2,"Turboprop","","[""F-NI""]","F-NI",2010
"""2010-02-01T00:00:00.000Z""","USA","Watertown","CESSNA 402","N121PB","","","USA","Landing","Accident",0,true,false,true,"None","C02T",false,true,2,"Turboprop","","[""RE""]","RS",2010
"""2010-02-01T00:00:00.000Z""","USA","St. Augustine","CESSNA 150","N3995J","",,"USA","En route","Accident",0,false,false,"","None","C150",false,true,1,"Piston","","[""SCF-PP"",""FUEL"",""UNK""]","SCF",2010
"""2010-02-02T00:00:00.000Z""","DEU","München","CESSNA 425 NO SERIES EXISTS","D-IAWF","Germany Aerowest GmbH",,"DEU","Approach","Accident",0,true,false,false,"None","C425",false,true,2,"Turboprop","","[""SCF-PP"",""USOS"",""UNK""]","RS",2010
"""2010-02-02T00:00:00.000Z""","USA","","BELL 206 L","N9286U","","","USA","En route","Accident",0,false,false,"","Serious","EBOY",false,true,1,"Piston","","[]","TURB",2010
"""2010-02-03T00:00:00.000Z""","USA","Jackson","CESSNA T41","N97075","",,"USA","Take-off","Accident",0,false,false,"","None","C172",false,true,1,"Piston","","[""GCOL"",""LOC-G""]","RS",2010
"""2010-02-03T00:00:00.000Z""","THA","Bangkok, Thailand","BOEING 747","HS-TGB","Thailand Thai Airways International Ltd.","THA","THA","En route","Accident",0,true,true,true,"None","B37M",,true,2,"Jet",true,"[""SCF-PP""]","SCF",2010
"""2010-02-03T00:00:00.000Z""","ATG","","BELL 206 L","V2-LEV","","","ATG","En route","Accident",0,false,false,false,"None","P39",false,true,1,"Piston","","[]","TURB",2010
"""2010-02-04T00:00:00.000Z""","RUS","Yakutsk","ANTONOV AN24","RA-47360","Yakutia Airlines","RUS","RUS","Take-off","Accident",0,true,true,true,"None","AN24",,true,2,"Turboprop",true,"[""OTHR""]","OTH",2010
"""2010-02-04T00:00:00.000Z""","AUS","Armidale Aerodrome","PIPER PA31","VH-TTX","","","AUS","Landing","Accident",0,true,false,false,"","PA47",false,true,1,"Jet","","[""SCF-NP""]","SCF",2010
"""2010-02-04T00:00:00.000Z""","USA","Amarillo","MITSUBISHI","N644EM","",,"USA","Landing","Accident",0,true,false,false,"None","F15",false,true,2,"Jet","","[""OTHR"",""RE"",""LOC-G""]","RS",2010
"""2010-02-04T00:00:00.000Z""","USA","Columbia","PIPER PA31T","N723JP","",,"USA","Landing","Accident",0,true,false,"","None","PA47",false,true,1,"Jet","","[""RE""]","RS",2010
"""2010-02-05T00:00:00.000Z""","USA","El Paso","AEROSPATIALE","N157BC","","","USA","Manoeuvring","Accident",3,true,true,"","Fatal","S210",false,true,2,"Jet","","[""LOC-I""]","LOC-I",2010
"""2010-02-05T00:00:00.000Z""","CZE","Horni Olesna","BELL 427","OK-AHB","",,"CZE","En route","Accident",0,true,false,"","None","B427",true,false,2,"Turboprop","","[""CFIT""]","CFIT",2010
"""2010-02-06T00:00:00.000Z""","USA","Boulder","SCHWEIZER SGS232","N2472W","",,"USA","En route","Accident",3,true,false,"","Fatal","SA38",false,true,2,"Piston","","[""MAC""]","OTH",2010
"""2010-02-06T00:00:00.000Z""","USA","Indiantown","CIRRUS SR22 NO SERIES EXISTS","N155ZS","",,"USA","Landing","Accident",0,false,false,"","Minor","VK3P",false,true,1,"Piston","","[""ARC"",""UNK""]","RS",2010
"""2010-02-06T00:00:00.000Z""","USA","Boulder","CIRRUS SR20 NO SERIES EXISTS","N825BC","",,"USA","En route","Accident",3,false,false,"","Fatal","VK3P",false,true,1,"Piston","","[""MAC""]","OTH",2010
"""2010-02-06T00:00:00.000Z""","FRA","AD Grenoble Saint-Geoirs (38)","MCDONNELL DOUGLAS","OY-KHP","Sweden Scandinavian Airlines System",,"DNK","Landing","Accident",0,true,true,false,"None","DC10",false,true,3,"Jet","","[""ARC""]","RS",2010
"""2010-02-06T00:00:00.000Z""","USA","Boulder","PIPER PA25","N8718L","United States ",,"USA","En route","Accident",3,false,false,"","Fatal","PA47",false,true,1,"Jet","","[""MAC""]","OTH",2010
"""2010-02-07T00:00:00.000Z""","USA","Mesa","NANCHANG CJ6 A","N6263D","",,"USA","Manoeuvring","Accident",0,false,false,"","Minor","CJ6",false,true,1,"Piston","","[""SCF-PP"",""UNK""]","SCF",2010
"""2010-02-07T00:00:00.000Z""","USA","Canon","BELLANCA","N1075E","","","USA","Standing","Accident",0,false,false,"","None","B14C",false,true,1,"Piston","","[]","RS",2010
"""2010-02-08T00:00:00.000Z""","USA","Redlands","YAKOVLEV YAK52","N52VY","United States ",,"USA","Manoeuvring","Accident",2,false,false,"","Fatal","YK52",false,true,1,"Piston","","[""UNK""]","UNK",2010
"""2010-02-08T00:00:00.000Z""","USA","Charleston","EMBRAER EMB145 ER","N858MJ","United States Freedom Airlines, Inc. (Binghamton, Ny)","USA","USA","Take-off","Accident",0,true,true,true,"None","E135",,true,2,"Jet",true,"[""UNK""]","UNK",2010
"""2010-02-08T00:00:00.000Z""","USA","Lawrenceville","BEECH 65","N130SP","","","USA","Take-off","Accident",1,true,false,"","Fatal","BE65",false,true,2,"Piston","","[]","LOC-I",2010
"""2010-02-09T00:00:00.000Z""","DEU","Porta-Westfalica","AGUSTA A109","D-HAMF","Germany Rotorflug GmbH",,"DEU","Taxi","Accident",0,true,false,"","None","A109",true,false,2,"Turboprop","","[""SCF-NP""]","SCF",2010
"""2010-02-09T00:00:00.000Z""","USA","Portland","BEECH G58","N3700N","",,"USA","Take-off","Accident",0,true,false,"","None","BE58",false,true,2,"Piston","","[""RE"",""SCF-NP""]","RS",2010
"""2010-02-10T00:00:00.000Z""","BRA","Sao Paulo Jockey Club","AEROSPATIALE AS350","PT-YRE","","","BRA","En route","Accident",1,true,false,"","Fatal","AS50",true,false,1,"Turboprop","","[""SCF-NP""]","SCF",2010
"""2010-02-10T00:00:00.000Z""","ITA","Malpensa Airport (LIMC)","MCDONNELL DOUGLASMD80 SERIES","I-DAWZ","Italy Itali Airlines SRL","ITA","ITA","Take-off","Accident",0,true,true,true,"None","F18S",,true,2,"Jet",true,"[""F-NI"",""SCF-PP"",""SCF-NP"",""ADRM""]","F-NI",2010
"""2010-02-11T00:00:00.000Z""","USA","Cheverly","AEROSPATIALE SA365","N61MD","",,"USA","En route","Accident",0,true,false,"","None","ALO3",true,false,1,"Turboprop","","[""OTHR""]","OTH",2010
"""2010-02-11T00:00:00.000Z""","MEX","Nuevo Laredo","FOKKER F27 100","XA-SHJ","MexicanaClick","MEX","MEX","Approach","Accident",0,true,true,true,"None","F27",,true,2,"Turboprop",true,"[""RE"",""SCF-NP""]","RS",2010
"""2010-02-11T00:00:00.000Z""","IDN","radial 012 BPN VOR 18NM","ATR ATR42 300","PK-YRP","Indonesia Trigana Air Service, Pt.","IDN","IDN","En route","Accident",0,true,true,true,"Serious","AT43",,true,2,"Turboprop",true,"[""SCF-PP""]","SCF",2010
"""2010-02-12T00:00:00.000Z""","PRT","Tires Ap., Cascais","PAC 750XL","D-FGOJ","",,"DEU","Landing","Accident",1,true,false,"","Fatal","P750",false,true,1,"Turboprop","","[""SEC"",""RE""]","RS",2010
"""2010-02-12T00:00:00.000Z""","USA","Forest City","PIPER PA31T","N250TT","",,"USA","Approach","Accident",1,true,false,"","Fatal","PA47",false,true,1,"Jet","","[""LOC-I""]","LOC-I",2010
"""2010-02-13T00:00:00.000Z""","USA","Eagle","CESSNA 680 NO SERIES EXISTS","N606CS","","","USA","En route","Accident",0,true,true,"","None","C680",false,true,2,"Jet","","[""TURB""]","TURB",2010
"""2010-02-13T00:00:00.000Z""","USA","Santa Clarita","BOEING 737","N221WN","",,"USA","Approach","Accident",0,true,true,true,"Serious","B37M",,true,2,"Jet",true,"[""MAC"",""AMAN""]","OTH",2010
"""2010-02-13T00:00:00.000Z""","USA","Genoa City","CESSNA T41","N24CV","","","USA","En route","Accident",0,false,false,"","Minor","C172",false,true,1,"Piston","","[]","TURB",2010
"""2010-02-13T00:00:00.000Z""","AUS","Emerald Aerodrome, NE M 24Km","PZL SWIDNIK","VH-SAJ","","","AUS","Take-off","Accident",0,true,false,"","None","HPZL",false,true,1,"Piston","","[""SCF-PP""]","SCF",2010
"""2010-02-14T00:00:00.000Z""","USA","","RAYTHEON","N93A","","","USA","Landing","Accident",0,true,false,"","None","B36T",false,true,1,"Turboprop","","[]","RS",2010
"""2010-02-14T00:00:00.000Z""","DEU","Reinhardtsdorf-Schöna","CESSNA","OK-ACH","Czech Republic Time Air, s.r.o.",,"CZE","En route","Accident",2,true,true,false,"Fatal","C02T",false,true,2,"Turboprop","","[""UNK""]","UNK",2010
"""2010-02-14T00:00:00.000Z""","FRA","","AEROSPATIALE AS350 B2","F-GFBB","","","FRA","En route","Accident",0,true,false,"","Serious","AS50",true,false,1,"Turboprop","","[]","",2010
"""2010-02-14T00:00:00.000Z""","USA","CAVE CREEK","EUROCOPTER EC135","N127TS","United States ","","USA","Unknown","Accident",5,true,false,"","Fatal","EC35",true,false,2,"Turboprop","","[]","",2010
"""2010-02-16T00:00:00.000Z""","USA","Los Angeles","EMBRAER EMB120","N226SW","",,"USA","Taxi","Accident",0,true,true,true,"None","E120",,true,2,"Turboprop",true,"[""GCOL""]","RS",2010
"""2010-02-17T00:00:00.000Z""","USA","Palo Alto","CESSNA 310","N5225J","","","USA","Manoeuvring","Accident",3,true,false,"","Fatal","C310",false,true,2,"Piston","","[""LALT""]","OTH",2010
"""2010-02-17T00:00:00.000Z""","USA","Imperial","AIR FOUGA CM170","N6222N","",,"USA","Take-off","Accident",0,true,false,"","None","BE70",false,true,2,"Piston","","[""LOC-I""]","LOC-I",2010
"""2010-02-17T00:00:00.000Z""","BRA","SBMT - Campo de Marte Aerodrome, Sate of São Paulo","Embraer EMB-500 Phenom 100","PR-UUT","Air Minas Linhas A�reas",,"BRA","Landing","Accident",0,true,false,false,"None","E50P",false,true,2,"Jet","","[""RE"",""LOC-G""]","RS",2010
"""2010-02-17T00:00:00.000Z""","USA","Kwigillingok","CESSNA 208","N207DR","Grant Aviation",,"USA","Take-off","Accident",0,true,false,true,"None","C208",false,true,1,"Turboprop","","[""ICE"",""LOC-I""]","LOC-I",2010
"""2010-02-18T00:00:00.000Z""","USA","Carthage","CESSNA 210","N731DS","",,"USA","Take-off","Accident",0,false,false,"","Minor","C210",false,true,1,"Piston","","[""SCF-PP"",""UNK""]","SCF",2010
"""2010-02-18T00:00:00.000Z""","USA","Aurora","CESSNA 210","N777FW","","","USA","Landing","Accident",0,false,false,"","None","C210",false,true,1,"Piston","","[]","RS",2010
"""2010-02-18T00:00:00.000Z""","USA","Colfax","GRUMMAN G164","N6774Q","",,"USA","Take-off","Accident",0,true,false,"","None","G64T",false,true,1,"Turboprop","","[""SCF-PP""]","SCF",2010
