"Date","StateOfOccurrence","Location","Model","Registration","Operator","StateOfOperator","StateOfRegistry","FlightPhase","Class","Fatalities","Over2250","Over5700","ScheduledCommercial","InjuryLevel","TypeDesignator","Helicopter","Airplane","Engines","EngineType","Official","OccCats","Risk","Year"
"""2018-01-25T00:00:00.000Z""","NGA"," Abuja International Airport (ABV)","Gulfstream G200","5N-BTF","Nestoil","","NGA","Landing","Accident",0,true,true,false,"","GALX",false,true,2,"Jet","","[]","RS",2018
"""2018-01-28T00:00:00.000Z""","","Fort Lauderdale","A20N","N902NK","Spirit",,"USA","","Accident","",true,true,"","","A20N",false,true,2,"Jet","","[]","",2018
"""2018-01-30T00:00:00.000Z""","","Brisbane","B789","A6-BLG","Etihad",,"ARE","","Accident","",true,true,"","","B789",false,true,2,"Jet","","[]","",2018
"""2018-01-31T00:00:00.000Z""","","Charlotte","A332","N284AY","American",,"USA","","Accident","",true,true,"","","A332",false,true,2,"Jet","","[]","",2018
"""2018-02-03T00:00:00.000Z""","","Wichita","A321","N169UW","American",,"USA","","Accident","",true,true,"","","A321",false,true,2,"Jet","","[]","",2018
"""2018-02-03T00:00:00.000Z""","","Tampa","A320","N205FR","Frontier",,"USA","","Accident","",true,true,"","","A320",false,true,2,"Jet","","[]","",2018
"""2018-02-03T00:00:00.000Z""","","Tampa","A320","N221FR","Frontier",,"USA","","Accident","",true,true,"","","A320",false,true,2,"Jet","","[]","",2018
"""2018-02-04T00:00:00.000Z""","USA"," Cleveland-Burke Lakefront Airport, OH (BKL)","Raytheon Beechjet 400A","N570TM","","","USA","Landing","Accident",0,true,true,false,"","BE40",false,true,2,"Jet","","[]","RS",2018
"""2018-02-05T00:00:00.000Z""","","Greenland","B763","N169DZ","Delta",,"USA","","Accident","",true,true,"","","B763",false,true,2,"Jet","","[]","",2018
"""2018-02-08T00:00:00.000Z""","","Charleston","A320","N519JB","Jetblue",,"USA","","Accident","",true,true,"","","A320",false,true,2,"Jet","","[]","",2018
"""2018-02-10T00:00:00.000Z""","ESP","Fuerteventura","Boeing 737-8AS","EI-EKI","Ryanair","IRL","IRL","","Accident","",true,true,true,"","B37M",,true,2,"Jet",true,"[""AMAN""]","AMAN",2018
"""2018-02-10T00:00:00.000Z""","","Munich","A320","D-AIZB","Lufthansa",,"DEU","","Accident","",true,true,"","","A320",false,true,2,"Jet","","[]","",2018
"""2018-02-11T00:00:00.000Z""","RUS","near Stepanovskoye, Ramenskoye district","Antonov An-148","RA-61704","Saratov Airlines","IRN","RUS","En route","Accident",71,true,true,true,"Fatal","AN30",,true,2,"Turboprop",true,"[""LOC-I""]","LOC-I",2018
"""2018-02-11T00:00:00.000Z""","","Sao Paulo","B748","D-ABYR","Lufthansa",,"DEU","","Accident","",true,true,"","","B748",false,true,4,"Jet","","[]","",2018
"""2018-02-11T00:00:00.000Z""","","A320","Spirit","N602NK","",,"USA","","Accident","",true,false,"","","A270",false,true,1,"Turboprop","","[]","",2018
"""2018-02-13T00:00:00.000Z""","NGA","Lagos","Airbus 330-200","N858NW","Delta Air Lines","USA","USA","","Accident","",true,true,true,"","BE20",,true,2,"Turboprop",true,"[""EVAC"",""F-NI"",""SCF-PP""]","SCF-PP",2018
"""2018-02-14T00:00:00.000Z""","","Fond du Lac","A332","N292AY","American",,"USA","","Accident","",true,true,"","","A332",false,true,2,"Jet","","[]","",2018
"""2018-02-16T00:00:00.000Z""","IRN"," Mashhad Airport (MHD)","Fokker F28 MK 0100","EP-FQF","Qeshm Air","IRN","IRN","Landing","Accident","",true,true,true,"","F28",,true,2,"Jet",true,"[""ARC"",""SCF-NP""]","SCF-NP",2018
"""2018-02-18T00:00:00.000Z""","IRN","15 km NE of Yasuj Airport (YES)","ATR 72-212","EP-ATS","Iran Aseman Airline","IRN","IRN","En route","Accident",66,true,true,true,"Fatal","AT73",,true,2,"Turboprop",true,"[""LOC-I"",""NAV"",""TURB""]","LOC-I",2018
"""2018-02-20T00:00:00.000Z""","NGA"," Port Harcourt Airport (PHC)","Boeing MD 83","5N-SRI","DANA Airlines","NGA","NGA","Landing","Accident","",true,true,true,"","B38M",,true,2,"Jet",true,"[""ARC"",""RE""]","RS",2018
"""2018-02-21T00:00:00.000Z""","GBR"," Netheravon Airport","Cessna 208B Grand Caravan","G-BZAH","Army Parachute Association","","GBR","Landing","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2018
"""2018-02-23T00:00:00.000Z""","CAN"," Abbotsford Airport, BC (YXX)","Beechcraft B100 King Air","C-GIAE","Island Express Air","","CAN","Take-off","Accident",0,true,false,false,"","BE20",false,true,2,"Turboprop","","[]","RS",2018
"""2018-02-24T00:00:00.000Z""","USA","","AIRBUS A330 323","N817NW","Delta Air Lines","USA","USA","","Accident",0,true,true,true,"","A3ST",false,true,2,"Jet",true,"[""TURB""]","TURB",2018
"""2018-02-26T00:00:00.000Z""","CAN"," Havre-Saint-Pierre Airport, QC (YGV)","Beechcraft A100 King Air","C-GJXF","Strait Air","","CAN","Landing","Accident",0,true,false,false,"","BE20",false,true,2,"Turboprop","","[]","RS",2018
"""2018-02-27T00:00:00.000Z""","","Islamabad","B773","A6-END","Emirates",,"ARE","","Accident","",true,true,"","","B773",false,true,2,"Jet","","[]","",2018
"""2018-02-28T00:00:00.000Z""","EST"," Tallinn-Lennart Meri Airport (TLL)","Airbus A320-214","ES-SAN","SmartLynx Airlines Estonia",,"EST","Landing","Accident","",true,true,"","","A320",false,true,2,"Jet","","[]","RS",2018
"""2018-03-01T00:00:00.000Z""","VEN"," Charallave-�scar Machado Zuloaga Airport","Beechcraft 200 Super King Air","YV1909","Unknown","","VEN","Landing","Accident",0,true,true,false,"","BE20",false,true,2,"Turboprop","","[]","RS",2018
"""2018-03-03T00:00:00.000Z""","","Malaga","B737","D-AGEU","Germania",,"DEU","","Accident","",true,true,"","","B737",false,true,2,"Jet","","[]","",2018
"""2018-03-04T00:00:00.000Z""","COD"," Lubumbashi International Airport (FBM)","Boeing 737-322 (SF)","9S-ASG","Serve Air",,"COD","Landing","Accident","",true,true,"","","B37M",false,true,2,"Jet","","[]","RS",2018
"""2018-03-09T00:00:00.000Z""","","Munich","CRJ9","D-ACNT","Lufthansa",,"DEU","","Accident","",true,true,"","","CRJ9",false,true,2,"Jet","","[]","",2018
"""2018-03-11T00:00:00.000Z""","","Albuquerque","B738","N8501V","Southwest",,"USA","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2018
"""2018-03-11T00:00:00.000Z""","IRN","130 km SW of Shahr-e Kurd","Canadair CL-600-2B16 Challenger 604","TC-TRB","MC Aviation","","TUR","En route","Accident",11,true,true,false,"Fatal","CL60",false,true,2,"Jet","","[]","LOC-I",2018
"""2018-03-12T00:00:00.000Z""","NPL"," Kathmandu-Tribhuvan Airport (KTM)","de Havilland Canada DHC-8-402Q Dash 8","S2-AGU","US-Bangla Airlines","NPL","BGD","Landing","Accident",51,true,true,true,"Fatal","DH8D",,true,2,"Turboprop",true,"[""ARC"",""F-POST"",""RE""]","RS",2018
"""2018-03-14T00:00:00.000Z""","UGA","Entebbe","Boeing 777-300ER","A6-EGU","Emirates Airline","ARE","ARE","","Accident",1,true,true,true,"","C17",,true,4,"Jet",true,"[""RAMP""]","RS",2018
"""2018-03-15T00:00:00.000Z""","BLZ","near Blue Creek, Orange Walk Town","Beechcraft B200 Super King Air","YV3284?","Unknown","","VEN","Landing","Accident",0,true,true,false,"","BE20",false,true,2,"Turboprop","","[]","RS",2018
"""2018-03-15T00:00:00.000Z""","","Yakutsk","AN12","RA-11130","Nimbus",,"RUS","","Accident","",true,true,"","","AN12",false,true,4,"Turboprop","","[]","",2018
"""2018-03-15T00:00:00.000Z""","AUS"," Talbot Bay, WA","Cessna 208 Caravan I","VH-PGA","West Coast Air Services","","AUS","Landing","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2018
"""2018-03-16T00:00:00.000Z""","USA"," Hastings Airport, NE (HSI)","Beechcraft C99 Commuter","N213AV","Ameriflight","","USA","Landing","Accident",0,true,false,false,"","BE20",false,true,2,"Turboprop","","[]","RS",2018
"""2018-03-17T00:00:00.000Z""","CAN"," Montreal-Pierre Elliott Trudeau International Airport, QC (YUL)","CRJ-200","C-FDJA","Jazz","CAN","CAN","Standing","Accident",0,true,true,true,"","BE20",,true,2,"Turboprop",true,"[""GCOL"",""RAMP""]","RS",2018
"""2018-03-20T00:00:00.000Z""","","Recife","B763","D-ABUB","Condor",,"DEU","","Accident","",true,true,"","","B763",false,true,2,"Jet","","[]","",2018
"""2018-03-20T00:00:00.000Z""","USA","225 km N of Deadhorse, AK","DHC-6 Twin Otter 300","N716JP","Bald Mountain Air Services","","USA","Take-off","Accident",0,true,false,false,"","DHC6",false,true,2,"Turboprop","","[]","RS",2018
"""2018-03-22T00:00:00.000Z""","","Hong Kong","B738","B-5442","Air China",,"CHN","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2018
"""2018-03-22T00:00:00.000Z""","AUS","","Airbus A320-232","VH-VNR","Tigerair Australia","AUS","AUS","","Accident",0,true,true,true,"","A320",false,true,2,"Jet",true,"[""TURB""]","TURB",2018
"""2018-03-23T00:00:00.000Z""","HUN","Budapest","Boeing 737-800","OK-TVP","SmartWings","CZE","CZE","","Accident","",true,true,true,"","B37M",,true,2,"Jet",true,"[""EVAC""]","EVAC",2018
"""2018-03-25T00:00:00.000Z""","","Buenos Aires","E190","LV-FPT","Austral",,"ARG","","Accident","",true,true,"","","E190",false,true,2,"Jet","","[]","",2018
"""2018-03-26T00:00:00.000Z""","USA"," Sheridan Airport, WY (SHR)","CASA C-212 Aviocar 200","N107BH","Bighorn Airways","","USA","Taxi","Accident",0,true,true,false,"","C212",false,true,2,"Turboprop","","[]","RS",2018
"""2018-03-27T00:00:00.000Z""","ESP"," Murcia-San Javier Airport (MJV)","Airbus A 319-111","G-EZMK","Easyjet","GBR","GBR","Take-off","Accident","",true,true,true,"","A30B",,true,2,"Jet",true,"[""BIRD""]","RS",2018
"""2018-03-28T00:00:00.000Z""","ISR"," Tel Aviv-Ben Gurion International Airport (TLV)","Boeing 737-76J (WL)","D-ABLB","Germania","DEU","DEU","","Accident",0,true,true,true,"","B37M",false,true,2,"Jet","","[]","",2018
"""2018-03-28T00:00:00.000Z""","","London","A319","VP-BWG","Rossiya",,"BMU","","Accident","",true,true,"","","A319",false,true,2,"Jet","","[]","",2018
"""2018-03-28T00:00:00.000Z""","ISR"," Tel Aviv-Ben Gurion International Airport (TLV)","Boeing 767-3Q8ER","4X-EAK","El Al","ISR","ISR","","Accident",0,true,true,true,"","B37M",false,true,2,"Jet","","[]","",2018
"""2018-03-28T00:00:00.000Z""","ISR","","737-800/767-300","D-ABLB/4X-EAK","Germanwings/El Al","DEU/ISR","DEU","","Accident",0,true,true,true,"","B38M",false,true,2,"Jet",true,"[""GCOL""]","RS",2018
"""2018-03-29T00:00:00.000Z""","MEX"," Mexico City-Benito Ju�rez International Airport (MEX)","ATR 42-500","XA-UAV","Aeromar","","MEX","Standing","Accident",0,true,true,false,"","AC50",false,true,2,"Piston","","[]","RS",2018
"""2018-03-29T00:00:00.000Z""","USA"," Pilot Point Airport, AK (PIP)","Beechcraft 99 Airliner","N31TN","Lake Clark Air","","USA","Landing","Accident",0,true,false,false,"","BE99",false,true,2,"Turboprop","","[]","RS",2018
"""2018-03-29T00:00:00.000Z""","MEX"," Mexico City-Benito Ju�rez International Airport (MEX)","ATR 72-212A (ATR 72-600)","XA-UYY","Aeromar","","MEX","Standing","Accident",0,true,true,false,"","AT73",false,true,2,"Turboprop","","[]","RS",2018
"""2018-03-29T00:00:00.000Z""","BOL"," Riberalta-Capit�n Av. Selin Zeitun Lopez Airport (RIB)","FAIRCHILD SA227-DC","CP-2459","AMASZONAS S.A.","BOL","BOL","Landing","Accident","",true,true,true,"","SW3",,true,2,"Turboprop",true,"[""BIRD"",""RE""]","RS",2018
"""2018-03-30T00:00:00.000Z""","USA"," Orlando-Central Florida Regional Airport, FL (SFB)","Cessna 650 Citation III","N126MT","2M Leasing","","USA","Taxi","Accident",0,true,true,false,"","C650",false,true,2,"Jet","","[]","RS",2018
"""2018-03-30T00:00:00.000Z""","","Phoenix","B738","N947AN","American",,"USA","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2018
"""2018-03-31T00:00:00.000Z""","USA","near Gardiner Airport, NY","Cessna 208B Grand Caravan","N9339B","Skydive the Ranch","","USA","Landing","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2018
"""2018-04-01T00:00:00.000Z""","","Atlantic","B772","PH-BQI","KLM",,"NLD","","Accident","",true,true,"","","B772",false,true,2,"Jet","","[]","",2018
"""2018-04-01T00:00:00.000Z""","VNM","Hanoi","Airbus A 321-200","VN-A353","Vietnam Airlines","VNM","VNM","","Accident","",true,true,true,"","BE20",,true,2,"Turboprop",true,"[""ARC""]","RS",2018
"""2018-04-02T00:00:00.000Z""","USA"," Marion Municipal Airport, IN (MZZ)","Cessna 525C Citation CJ4","N511AC","Avis Industrial Corporation","","USA","Landing","Accident",0,true,false,false,"","C25C",false,true,2,"Jet","","[]","RS",2018
"""2018-04-05T00:00:00.000Z""","SSD"," Wau Airport (WUU)","Antonov An-26","UP-AN607","Mega Aircompany",,"KAZ","Landing","Accident","",true,true,"","","AN72",false,true,2,"Jet","","[]","RS",2018
"""2018-04-08T00:00:00.000Z""","","Buenos Aires","B748","D-ABYQ","Lufthansa",,"DEU","","Accident","",true,true,"","","B748",false,true,4,"Jet","","[]","",2018
"""2018-04-09T00:00:00.000Z""","NOR"," Stavanger-Sola Airport (SVG)","Beechcraft 200 Super King Air","LN-NOA","Airwing","","NOR","Landing","Accident",0,true,true,false,"","BE20",false,true,2,"Turboprop","","[]","RS",2018
"""2018-04-09T00:00:00.000Z""","JPN"," Osaka-Kansai International Airport (KIX)","Boeing 737-900","HL-7725","Korean Air Lines","KOR","KOR","Landing","Accident","",true,true,true,"","B37M",,true,2,"Jet",true,"[""ARC""]","RS",2018
"""2018-04-11T00:00:00.000Z""","","Da Nang","A321","VN-A651","Vietjet",,"VNM","","Accident","",true,true,"","","A321",false,true,2,"Jet","","[]","",2018
"""2018-04-11T00:00:00.000Z""","USA","3,2 km N of Atqasuk Airport, AK (ATK)","Cessna 208B Grand Caravan","N814GV","Ravn Connect, opf. Hageland Aviation Services","","USA","Approach","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2018
"""2018-04-11T00:00:00.000Z""","DZA","near Boufarik Air Base","Ilyushin Il-76TD","7T-WIV","Algerian AF","","DZA","Initial Climb","Accident",257,true,true,false,"Fatal","I103",false,true,1,"Piston","","[]","UNK",2018
"""2018-04-12T00:00:00.000Z""","KEN"," El Barde, Somalia - Wajir, Kenya","Cessna 208B Grand Caravan","5Y-SAV","Penial Air","","KEN","En route","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","TURB",2018
"""2018-04-14T00:00:00.000Z""","SSD"," Akola village","Antonov An-74-200","EK-74036","Ayk Avia","","ARM","Unknown","Accident",0,true,true,false,"","AN32",false,true,2,"Turboprop","","[]","RS",2018
"""2018-04-15T00:00:00.000Z""","CAN"," Winnipeg-James Armstrong Richardson International Airport, MB (YWG)","Cessna 550 Citation Bravo","N4AT","Private","","USA","Taxi","Accident",0,true,true,false,"","C55B",false,true,2,"Jet","","[]","RS",2018
"""2018-04-15T00:00:00.000Z""","USA","NW of Crozet, VA","Cessna 525 CitationJet","N525P","private","","USA","Unknown","Accident",1,true,false,false,"Fatal","C525",false,true,2,"Jet","","[]","OTH",2018
"""2018-04-16T00:00:00.000Z""","FRA"," Le Touquet Airport (LTQ)","Cessna 525 CitationJet CJ1","D-ISWA","private","","DEU","Landing","Accident",0,true,false,false,"","C525",false,true,2,"Jet","","[]","RS",2018
"""2018-04-17T00:00:00.000Z""","GBR"," Newquay-Cornwall Airport (NQY)","DHC-8-402","G-JECX","Flybee","GBR","GBR","Landing","Accident","",true,true,true,"","C02T",,true,2,"Turboprop",true,"[""ARC""]","RS",2018
"""2018-04-17T00:00:00.000Z""","USA","105 km NW of Philadelphia, PA","BOEING 737 7H4","N772SW","SOUTHWEST AIRLINES CO","USA","USA","En route","Accident",1,true,true,true,"Fatal","B37M",,true,2,"Jet",true,"[""SCF-PP""]","SCF-PP",2018
"""2018-04-18T00:00:00.000Z""","USA"," Atlanta-William B. Hartsfield International Airport, GA (ATL)","AIRBUS A330 323","N806NW","Delta Air Lines","USA","USA","En route","Accident","",true,true,true,"","A30B",,true,2,"Jet",true,"[""F-NI"",""SCF-PP""]","F-NI",2018
"""2018-04-19T00:00:00.000Z""","","Amritsar","B788","VT-ANI","India",,"IND","","Accident","",true,true,"","","B788",false,true,2,"Jet","","[]","",2018
"""2018-04-20T00:00:00.000Z""","USA"," Alexandria International Airport, LA (AEX)","MD-83","N807WA","World Atlantic Airlines",,"USA","Landing","Accident","",true,true,"","","MIRA",false,true,1,"Jet","","[]","RS",2018
"""2018-04-22T00:00:00.000Z""","","Tampa","B738","N8544Z","Southwest",,"USA","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2018
"""2018-04-22T00:00:00.000Z""","","Memphis","E175","N752YX","Republic",,"USA","","Accident","",false,false,"","","C175",false,true,1,"Piston","","[]","",2018
"""2018-04-29T00:00:00.000Z""","VNM","Nha Trang","A321","VN-A613","Vietnam Airlines JSC","VNM","VNM","","Accident","",true,true,true,"","A321",,true,2,"Jet",true,"[""ADRM"",""NAV""]","RS",2018
"""2018-04-29T00:00:00.000Z""","USA"," Sioux Falls Regional Airport (Jo Foss Field), SD (FSD)","Beechcraft 1900C","N172GA","Alpine Aviation","","USA","Taxi","Accident",0,true,true,false,"","BE9L",false,true,2,"Turboprop","","[]","RS",2018
"""2018-04-29T00:00:00.000Z""","IDN"," Gorontalo-Jalaluddin Airport (GTO)","Boeing 737-800","PK-LOO","Lion Air","IDN","IDN","Landing","Accident","",true,true,true,"","B37M",,true,2,"Jet",true,"[""RE""]","RS",2018
"""2018-04-30T00:00:00.000Z""","GBR"," London-Stansted Airport (STN)","Boeing 737-8AS (WL)","EI-GDZ","Ryanair","IRL","IRL","","Accident",0,true,true,true,"","B37M",false,true,2,"Jet","","[]","",2018
"""2018-05-01T00:00:00.000Z""","USA"," New York-John F. Kennedy International Airport, NY (JFK)","Boeing 767-332ER (WL)","N172DN","Delta Air Lines","USA","USA","Taxi","Accident",0,true,true,true,"","C17",false,true,4,"Jet","","[]","RS",2018
"""2018-05-01T00:00:00.000Z""","USA"," New York-John F. Kennedy International Airport, NY (JFK)","Bombardier CRJ-900LR (CL-600-2D24)","N606LR","Delta Connection, opf. Endeavor Air","USA","USA","Taxi","Accident",0,true,true,true,"","BCS1",false,true,2,"Jet","","[]","RS",2018
"""2018-05-02T00:00:00.000Z""","MAR"," Marrakech-Menara Airport (RAK)","Boeing 737-800","OO-JAY","TUI Fly","DEU","BEL","Landing","Accident","",true,true,true,"","B38M",,true,2,"Jet",true,"[""ARC""]","RS",2018
"""2018-05-02T00:00:00.000Z""","USA","","BOEING 767 332; BOMBARDIER CL600 2D24","N172DN/N606LR","Delta Air Lines/Endeavor Air","USA/USA","USA","","Accident",0,true,true,true,"","CL60",false,true,2,"Jet",true,"[""GCOL""]","RS",2018
"""2018-05-03T00:00:00.000Z""","ZAF"," Johannesburg/Germiston-Rand Airport (QRA)","Dassault Falcon 900EX","ZS-DEX","Blueport Trade 121","","ZAF","Approach","Accident",0,true,true,false,"","F900",false,true,3,"Jet","","[]","RS",2018
"""2018-05-03T00:00:00.000Z""","BOL","","Boeing 737-300","CP-2815","Boliviana de avacion","BOL","BOL","","Accident",0,true,true,true,"","B37M",false,true,2,"Jet",true,"[""WSTRW""]","WSTRW",2018
"""2018-05-03T00:00:00.000Z""","","Orlando","A319","N512NK","Spirit",,"USA","","Accident","",true,true,"","","A319",false,true,2,"Jet","","[]","",2018
"""2018-05-04T00:00:00.000Z""","ESP"," Santiago de Compostela Airport (SCQ)","Cessna 525C Citation CJ4","EC-MOQ","Aluminios Cortizo","","ESP","Landing","Accident",0,true,false,false,"","C25C",false,true,2,"Jet","","[]","RS",2018
"""2018-05-05T00:00:00.000Z""","BRA"," Gavi�o Peixoto-Embraer Unidade Airport, SP","Embraer KC-390","PT-ZNF","Embraer","","BRA","Landing","Accident",0,true,true,false,"","E135",false,true,2,"Jet","","[]","RS",2018
"""2018-05-07T00:00:00.000Z""","USA"," Baltimore/Washington International Thurgood Marshall Airport, MD (BWI","BOEING 737-8H4","N8655D","SOUTHWEST AIRLINES CO","USA","USA","Taxi","Accident",0,true,true,true,"","B38M",,true,2,"Jet",true,"[""GCOL""]","RS",2018
"""2018-05-08T00:00:00.000Z""","","Denver","MD90","N960DN","Delta",,"USA","","Accident","",true,true,"","","MD90",false,true,2,"Jet","","[]","",2018
"""2018-05-09T00:00:00.000Z""","","Phuket","B772","PH-BQB","KLM",,"NLD","","Accident","",true,true,"","","B772",false,true,2,"Jet","","[]","",2018
"""2018-05-12T00:00:00.000Z""","PNG"," Port Moresby-Jacksons International Airport (POM)","Lockheed L-100-30 Hercules","N403LC","PNG Air, opf. Lynden Air Cargo","","USA","Taxi","Accident",0,true,true,false,"","C130",false,true,4,"Turboprop","","[]","RS",2018
