"Date","StateOfOccurrence","Location","Model","Registration","Operator","StateOfOperator","StateOfRegistry","FlightPhase","Class","Fatalities","Over2250","Over5700","ScheduledCommercial","InjuryLevel","TypeDesignator","Helicopter","Airplane","Engines","EngineType","Official","OccCats","Risk","Year"
"""2021-02-18T00:00:00.000Z""","USA"," Jeffersonville-Clark Regional Airport, IN (JVY)","Learjet 55C","N559RA","Royal Air Freight","","USA","Landing","Accident",0,true,true,false,"","LJ55",false,true,2,"Jet","","[]","RS",2021
"""2021-02-20T00:00:00.000Z""","","enroute","B738","B-5311","Donghai",,"CHN","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2021
"""2021-02-20T00:00:00.000Z""","","Maastricht","B744","VQ-BWT","Longtail",,"BMU","","Accident","",true,true,"","","B744",false,true,4,"Jet","","[]","",2021
"""2021-02-20T00:00:00.000Z""","CAN"," Kaskattama Airstrip, MB","DHC-3T Vazar Turbine Otter","C-FFVZ","Wings Over Kississing","","CAN","Take-off","Accident",0,true,false,false,"","BN2T",false,true,2,"Turboprop","","[]","RS",2021
"""2021-02-21T00:00:00.000Z""","NGA","NE of Abuja-Nnamdi Azikiwe International Airport (ABV)","Beechcraft B300 King Air 350","NAF201","Nigerian AF","","USA","Approach","Accident",7,true,true,false,"Fatal","B350",false,true,2,"Turboprop","","[]","CFIT",2021
"""2021-02-24T00:00:00.000Z""","","St. Petersburg","B738","VP-BQQ","Pobeda",,"BMU","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2021
"""2021-02-24T00:00:00.000Z""","","Dallas","E175","N87303","Mesa",,"USA","","Accident","",false,false,"","","C175",false,true,1,"Piston","","[]","",2021
"""2021-02-26T00:00:00.000Z""","KAZ","near Boraldai","Antonov An-2T","UP-A0351","Asia Continental Airlines","","KAZ","Initial Climb","Accident",0,true,false,false,"","A743",false,true,2,"Jet","","[]","UNK",2021
"""2021-02-28T00:00:00.000Z""","COL"," Monfort Airport (MFB)","Douglas DC-3C","HK-2006","ALIANSA Colombia",,"COL","Landing","Accident","",true,true,"","","DC3",false,true,2,"Piston","","[]","RS",2021
"""2021-03-01T00:00:00.000Z""","DZA"," Gharda�a-Noum�rat Airport (GHA)","ATR 72-500 (72-212A)","7T-VUK","Air Alg�rie","DZA","DZA","Landing","Accident","",true,true,true,"","AC50",false,true,2,"Piston","","[]","RS",2021
"""2021-03-01T00:00:00.000Z""","CHN"," Shanghu, Ji'an County","Beechcraft B300 King Air 350i","B-10GD","China Meteorological Administration (CMA), opf. Beidahuang Genera","","CHN","En route","Accident",5,true,true,false,"Fatal","B350",false,true,2,"Turboprop","","[]","LOC-I",2021
"""2021-03-05T00:00:00.000Z""","","enroute","DH8D","N440QX","Horizon",,"USA","","Accident","",true,true,"","","DH8D",false,true,2,"Turboprop","","[]","",2021
"""2021-03-07T00:00:00.000Z""","USA"," Detroit-Willow Run Airport, MI (YIP)","Embraer EMB-120ER Brasilia","N233SW","Berry Aviation",,"USA","Landing","Accident","",true,true,"","","E120",false,true,2,"Turboprop","","[]","RS",2021
"""2021-03-10T00:00:00.000Z""","IDN"," Angguruk Airstrip","Cessna 208B Grand Caravan","PK-MAD","MAF","","IDN","Landing","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2021
"""2021-03-12T00:00:00.000Z""","USA"," Chevak Airport, AK (VAK)","Cessna 208B Grand Caravan","N407GV","Grant Aviation","","USA","Take-off","Accident",0,true,false,true,"","C208",false,true,1,"Turboprop","","[]","RS",2021
"""2021-03-13T00:00:00.000Z""","","Hanover","A21N","TC-LSB","THY",,"TUR","","Accident","",true,true,"","","A21N",false,true,2,"Jet","","[]","",2021
"""2021-03-15T00:00:00.000Z""","","Dallas","B772","N789AN","American",,"USA","","Accident","",true,true,"","","B772",false,true,2,"Jet","","[]","",2021
"""2021-03-15T00:00:00.000Z""","","London","B789","G-VDIA","Virgin Atlantic",,"GBR","","Accident","",true,true,"","","B789",false,true,2,"Jet","","[]","",2021
"""2021-03-16T00:00:00.000Z""","","Agadir","B744","N729CA","National Cargo",,"USA","","Accident","",true,true,"","","B744",false,true,4,"Jet","","[]","",2021
"""2021-03-18T00:00:00.000Z""","MEX"," Puerto Vallarta-Gustavo D. Ordaz Airport (PVR)","Airbus A320-232","XA-VAZ","Viva Aerobus","MEX","MEX","Taxi","Accident","",true,true,true,"","A320",false,true,2,"Jet","","[]","RS",2021
"""2021-03-18T00:00:00.000Z""","VEN","within Bol�var State","Antonov An-2T","YV3312","Unknown","","VEN","Unknown","Accident",0,true,false,false,"","A743",false,true,2,"Jet","","[]","RS",2021
"""2021-03-20T00:00:00.000Z""","IDN"," Jakarta-Halim Perdana Kusuma Airport (HLP)","Boeing 737-4Y0","PK-YSF","Trigana Air Service",,"IDN","Landing","Accident","",true,true,"","","B37M",false,true,2,"Jet","","[]","RS",2021
"""2021-03-20T00:00:00.000Z""","KEN","3,5 km SW of Marsabit Airport (RBT)","Cessna 208B Grand Caravan","5Y-JKN","Aeronav Air Services","","KEN","Approach","Accident",2,true,false,false,"Fatal","C208",false,true,1,"Turboprop","","[]","CFIT",2021
"""2021-03-20T00:00:00.000Z""","","Dharamsala","AT72","VT-RKM","India Express",,"IND","","Accident","",true,true,"","","AT72",false,true,2,"Turboprop","","[]","",2021
"""2021-03-26T00:00:00.000Z""","KEN"," Nairobi","Beechcraft B200 Super King Air","5Y-NJS","West Wind Aviation","","KEN","Unknown","Accident",0,true,true,false,"","BE20",false,true,2,"Turboprop","","[]","RS",2021
"""2021-03-28T00:00:00.000Z""","","Charlotte","E145","N650AE","Piedmont",,"USA","","Accident","",true,true,"","","E145",false,true,2,"Jet","","[]","",2021
"""2021-04-14T00:00:00.000Z""","JPN","3,7 km W of Osaka/Yao Airport (RJOY)","Cessna 525A CitationJet CJ2+","JA001T","private","","JPN","Take-off","Accident",0,true,false,false,"","C25A",false,true,2,"Jet","","[]","RS",2021
"""2021-04-15T00:00:00.000Z""","USA"," Colorado Springs Airport, CO (COS/KCOS)","Learjet 35A","N354EF","","","USA","Landing","Accident",0,true,true,false,"","LJ35",false,true,2,"Jet","","[]","RS",2021
"""2021-04-16T00:00:00.000Z""","USA"," Chignik-Lagoon Airport, AK (KCL)","Beechcraft B99 Airliner","N991AK","Lake Clark Air Services","","USA","Landing","Accident",0,true,false,false,"","BE99",false,true,2,"Turboprop","","[]","RS",2021
"""2021-04-18T00:00:00.000Z""","MEX"," Toluca-Licenciado Adolfo L�pez Mateos International Airport (TLC)","Learjet 25B","XB-PIZ","Unknown","","MEX","Landing","Accident",0,true,true,false,"","LJ45",false,true,2,"Jet","","[]","RS",2021
"""2021-04-20T00:00:00.000Z""","BRA"," Belo Horizonte/Pampulha - Carlos Drummond de Andrade Airport, MG (PLU","Learjet 35A","PR-MLA","Eletric Power Constru��o","","BRA","Landing","Accident",1,true,true,false,"Fatal","LJ35",false,true,2,"Jet","","[]","RS",2021
"""2021-04-25T00:00:00.000Z""","","Hargeisa and Sharjah","B733","AP-BNZ","Falcon",,"PAK","","Accident","",true,true,"","","B733",false,true,2,"Jet","","[]","",2021
"""2021-04-29T00:00:00.000Z""","","Dallas","A321","N661NK","Spirit",,"USA","","Accident","",true,true,"","","A321",false,true,2,"Jet","","[]","",2021
"""2021-05-01T00:00:00.000Z""","USA"," Charleston Executive Airport, SC","Cessna 550 Citation II","N803SC","STB Aviation LLC","","USA","Take-off","Accident",0,true,true,false,"","C550",false,true,2,"Jet","","[]","RS",2021
"""2021-05-05T00:00:00.000Z""","USA"," Ridgeland Airport, SC","Gulfstream G150","N22ST","TLD Aviation I","","USA","Landing","Accident",0,true,true,false,"","G150",false,true,2,"Jet","","[]","RS",2021
"""2021-05-06T00:00:00.000Z""","IND"," Gwalior Airport (GWL)","Beechcraft B200GT King Air 250","VT-MPQ","Government of Madhya Pradesh","","IND","Landing","Accident",0,true,true,false,"","BE20",false,true,2,"Turboprop","","[]","RS",2021
"""2021-05-12T00:00:00.000Z""","","Moscow","B763","VP-BRA","Azur",,"BMU","","Accident","",true,true,"","","B763",false,true,2,"Jet","","[]","",2021
"""2021-05-12T00:00:00.000Z""","USA","5,9km N of Denver-Centennial Airport, CO (APA/KAPA)","Swearingen SA226-TC Metro II","N280KL","Key Lime Air",,"USA","Approach","Accident","",true,true,"","","SW4",false,true,2,"Turboprop","","[]","RS",2021
"""2021-05-16T00:00:00.000Z""","","Moscow","A321","ER-AXR","Moldova",,"MDA","","Accident","",true,true,"","","A321",false,true,2,"Jet","","[]","",2021
"""2021-05-20T00:00:00.000Z""","GTM"," Parque Laguna del Tigre, San Andr�s, Pet�n","IAI 1125 Astra","N388WA","private","","USA","Landing","Accident",0,true,true,false,"","ASTR",false,true,2,"Jet","","[]","RS",2021
"""2021-05-21T00:00:00.000Z""","","Saint Louis","B737","N558WN","Southwest",,"USA","","Accident","",true,true,"","","B737",false,true,2,"Jet","","[]","",2021
"""2021-05-21T00:00:00.000Z""","NGA","near Kaduna Airport (KAD)","Beechcraft B300 King Air 350i","NAF203","Nigerian AF","","USA","Approach","Accident",11,true,true,false,"Fatal","B350",false,true,2,"Turboprop","","[]","CFIT",2021
"""2021-05-21T00:00:00.000Z""","RUS"," Laytamak Airstrip","Antonov An-2R","RA-33373","Utair","","RUS","Landing","Accident",0,true,false,true,"","A124",false,true,4,"Jet","","[]","RS",2021
"""2021-05-28T00:00:00.000Z""","USA"," Dallas/Fort Worth International Airport, TX (DFW)","Boeing 737-823 (WL)","N834NN","American Airlines","USA","USA","Taxi","Accident",0,true,true,true,"","B37M",false,true,2,"Jet","","[]","RS",2021
"""2021-05-29T00:00:00.000Z""","USA","near Smyrna Airport, TN (MQY)","Cessna 501 Citation I/SP","N66BK","JL&amp;GL Productions LP","","USA","Initial Climb","Accident",7,true,false,false,"Fatal","C501",false,true,2,"Jet","","[]","UNK",2021
"""2021-06-04T00:00:00.000Z""","USA"," Atlanta-Cobb County-Mc Collum Field, GA (KRYY)","Honda HA-420 HondaJet","N10XN","","","USA","Landing","Accident",0,true,false,false,"","HDJT",false,true,2,"Jet","","[]","RS",2021
"""2021-06-05T00:00:00.000Z""","AUT"," Wiener Neustadt West Air Base","Cessna 208B Supervan 900","N103AN","Paraclub Wiener Neustadt","","USA","Taxi","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2021
"""2021-06-07T00:00:00.000Z""","","Kolkata","B738","VT-TGE","Vistara",,"IND","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2021
"""2021-06-16T00:00:00.000Z""","COD","near Bukavu-Kavumu Airport","Let L-410UVP-E","9S-GRJ","Kin Avia",,"COD","Initial Climb","Accident",3,true,true,"","Fatal","Z37P",false,true,1,"Piston","","[]","UNK",2021
"""2021-06-18T00:00:00.000Z""","GBR"," London Heathrow Airport (LHR)","Boeing 787-8 Dreamliner","G-ZBJB","British Airways","","GBR","Standing","Accident",0,true,true,false,"","B788",false,true,2,"Jet","","[]","RS",2021
"""2021-06-23T00:00:00.000Z""","CHE"," Gen�ve-Cointrin Airport (GVA)","Gulfstream G280","M-ISTY","INEOS Aviation","","IMN","Landing","Accident",0,true,true,false,"","G280",false,true,2,"Jet","","[]","RS",2021
"""2021-06-24T00:00:00.000Z""","","New Orleans","A321","N926UW","American",,"USA","","Accident","",true,true,"","","A321",false,true,2,"Jet","","[]","",2021
"""2021-06-24T00:00:00.000Z""","RUS","3,5 km W of Zaboyskiy, Slavyansky district","Antonov An-2R","RA-01430","private","","RUS","Take-off","Accident",0,true,false,false,"","A178",false,true,2,"Jet","","[]","RS",2021
"""2021-06-25T00:00:00.000Z""","","Las Vegas","SH36","N970AA","Cargo Carriers",,"USA","","Accident","",true,true,"","","SH36",false,true,2,"Turboprop","","[]","",2021
"""2021-06-25T00:00:00.000Z""","","Salt Lake City","B737","N454WN","Southwest",,"USA","","Accident","",true,true,"","","B737",false,true,2,"Jet","","[]","",2021
"""2021-06-25T00:00:00.000Z""","NLD","2 km W of Teuge Airport","Cessna 208B Supervan 900","PH-FST","Skydive Teuge","","NLD","Initial Climb","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","UNK",2021
"""2021-07-01T00:00:00.000Z""","","Indianapolis","MD10","N313FE","Fedex",,"USA","","Accident","",true,true,"","","DC10",false,true,3,"Jet","","[]","",2021
"""2021-07-01T00:00:00.000Z""","CAN"," Penticton Airport, BC (YYF)","Convair CV-580 Airtanker","C-FHKF","Conair","","CAN","Taxi","Accident",0,true,true,false,"","CVLT",false,true,2,"Turboprop","","[]","RS",2021
"""2021-07-01T00:00:00.000Z""","CAN"," Penticton Airport, BC (YYF)","Convair CV-580 Airtanker","C-FKFL","Conair","","CAN","Standing","Accident",0,true,true,false,"","CVLT",false,true,2,"Turboprop","","[]","RS",2021
"""2021-07-02T00:00:00.000Z""","USA","9 km WSW off Honolulu-Daniel K. Inouye International Airport, HI (HNL)","Boeing 737-275C Adv.","N810TA","Transair (Cargo)",,"USA","Approach","Accident","",true,true,"","","B37M",false,true,2,"Jet","","[]","RS",2021
"""2021-07-04T00:00:00.000Z""","KAZ","12 km from Karaultobe, Kyzylorda","Antonov An-2R","UP-A0135","ELISA","","KAZ","Manoeuvring","Accident",0,true,false,false,"","AN70",false,true,4,"Turboprop","","[]","RS",2021
"""2021-07-05T00:00:00.000Z""","BHS","near Treasure Cay Airport (TCB)","IAI 1124A Westwind II","N790JR","Transenergie Inc","","USA","Take-off","Accident",2,true,true,false,"Fatal","WW24",false,true,2,"Jet","","[]","LOC-I",2021
"""2021-07-06T00:00:00.000Z""","","Saskatoon","AT42","C-GLDE","Transwest",,"CAN","","Accident","",true,false,"","","BE55",false,true,2,"Piston","","[]","",2021
"""2021-07-06T00:00:00.000Z""","RUS","3,8 km NW of Palana Airport","Antonov An-26B-100","RA-26085","Kamchatka Aviation Enterprise","RUS","RUS","Approach","Accident",28,true,true,true,"Fatal","A124",false,true,4,"Jet","","[]","RS",2021
"""2021-07-08T00:00:00.000Z""","COL","13,5 km N of Villavicencio-La Vanguardia Airport (VVC)","Douglas DC-3C","HK-2820","ALIANSA Colombia",,"COL","En route","Accident",3,true,true,"","Fatal","SBD",false,true,1,"Piston","","[]","LOC-I",2021
"""2021-07-11T00:00:00.000Z""","CAN","31,5 km ENE of Fort Smith, NT","DHC-3T Vazar Turbine Otter","C-FLLL","Northwestern Air","","CAN","Landing","Accident",0,true,false,false,"","G64T",false,true,1,"Turboprop","","[]","RS",2021
"""2021-07-11T00:00:00.000Z""","GRC"," Kavala-Megas Alexandros Airport (KVA)","Airbus A320-214","D-AICP","Condor Flugdienst","DEU","DEU","Take-off","Accident","",true,true,true,"","A320",false,true,2,"Jet","","[]","RS",2021
"""2021-07-11T00:00:00.000Z""","CAN"," Rex North Mining Camp, QC","Cessna 208 Caravan I","C-GUAY","Air Tunilik","","CAN","Landing","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2021
"""2021-07-14T00:00:00.000Z""","GUY"," Eteringbang Airport","Cessna 208B Grand Caravan EX","8R-ABK","Jags Aviation","","GUY","Landing","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2021
"""2021-07-15T00:00:00.000Z""","CAN"," Ganges Harbor Airport, BC (YGG)","DHC-3T Vazar Turbine Otter","C-GUTW","Harbour Air","","CAN","Standing","Accident",0,true,false,false,"","BN2T",false,true,2,"Turboprop","","[]","RS",2021
"""2021-07-15T00:00:00.000Z""","CAN"," Ganges Harbor Airport, BC (YGG)","Cessna 208 Caravan I","C-GIGO","Seair Seaplanes","","CAN","Standing","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2021
"""2021-07-16T00:00:00.000Z""","RUS","52 km SE of Kedrovo","Antonov An-28","RA-28728","SiLA - Siberian Light Aviation","RUS","RUS","En route","Accident","",true,true,true,"","A178",false,true,2,"Jet","","[]","TURB",2021
"""2021-07-17T00:00:00.000Z""","GBR"," Old Sarum Airfield","Cessna 208B Supervan 900","G-OJMP","GoSkydive","","GBR","Landing","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2021
"""2021-07-21T00:00:00.000Z""","SOM"," Burahache Airstrip","DHC-8-106","5Y-GRS","Skyward Express",,"KEN","Landing","Accident","",true,true,"","","FA10",false,true,2,"Jet","","[]","RS",2021
"""2021-07-21T00:00:00.000Z""","USA"," Reading Regional Airport/Spaatz Field, PA (RDG)","Cessna 560XL Citation Excel","N46CF","PV Transport Inc","","USA","Landing","Accident",0,true,true,false,"","C56X",false,true,2,"Jet","","[]","RS",2021
"""2021-07-26T00:00:00.000Z""","DEU","S off Norderney Airfield (NRD)","Cessna 208 Supervan","D-FLEC","Skydive Binz","","DEU","Approach","Accident",1,true,false,false,"Fatal","C208",false,true,1,"Turboprop","","[]","CFIT",2021
"""2021-07-26T00:00:00.000Z""","USA"," Truckee Airport, CA (TKF)","Bombardier CL-600-2B16 Challenger 605","N605TR","Tarco Aircraft Funding","","USA","Approach","Accident",6,true,true,false,"Fatal","CL35",false,true,2,"Jet","","[]","CFIT",2021
"""2021-07-27T00:00:00.000Z""","ETH","near Kombolcha","Cessna 208B Grand Caravan","ET-AMI","United Nations World Food Programme, opf. Abyssinian Flight Servi","","ETH","En route","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","TURB",2021
"""2021-07-31T00:00:00.000Z""","","Barcelona","B738","EI-EPC","Ryanair",,"IRL","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2021
"""2021-08-03T00:00:00.000Z""","NGA"," Lagos-Murtala Muhammed International Airport (LOS)","Airbus A300B4-622R (F)","D-AEAE","European Air Transport",,"DEU","Take-off","Accident","",true,true,"","","A35K",false,true,2,"Jet","","[]","RS",2021
"""2021-08-04T00:00:00.000Z""","","Goodnews","DC3","N30TN","Transnorthern",,"USA","","Accident","",true,true,"","","DC3",false,true,2,"Piston","","[]","",2021
"""2021-08-06T00:00:00.000Z""","","Caxias do Sul","E295","PR-PJN","Azul",,"BRA","","Accident","",true,false,"","","BE95",false,true,2,"Piston","","[]","",2021
"""2021-08-07T00:00:00.000Z""","","enroute","B788","N811AB","American",,"USA","","Accident","",true,true,"","","B788",false,true,2,"Jet","","[]","",2021
"""2021-08-11T00:00:00.000Z""","","Phoenix","MD11","N296UP","UPS",,"USA","","Accident","",true,true,"","","MD11",false,true,3,"Jet","","[]","",2021
"""2021-08-14T00:00:00.000Z""","","Guam","A321","B-16227","Eva",,"CHN","","Accident","",true,true,"","","A321",false,true,2,"Jet","","[]","",2021
"""2021-08-14T00:00:00.000Z""","","Lubumbashi","DH8D","9S-AAN","Congo",,"COD","","Accident","",true,true,"","","DH8D",false,true,2,"Turboprop","","[]","",2021
"""2021-08-20T00:00:00.000Z""","","Honolulu","SH36","N4476F","Transair",,"USA","","Accident","",true,true,"","","SH36",false,true,2,"Turboprop","","[]","",2021
"""2021-08-21T00:00:00.000Z""","USA"," Fort Lauderdale-Executive Airport, FL (FXE)","Gulfstream G-IV","N277GM","SN 1124 LLC","","USA","Take-off","Accident",0,true,true,false,"","GLF2",false,true,2,"Jet","","[]","RS",2021
"""2021-08-23T00:00:00.000Z""","","Seattle","B739","N479AS","Alaska",,"USA","","Accident","",true,true,"","","B739",false,true,2,"Jet","","[]","",2021
"""2021-08-24T00:00:00.000Z""","USA"," Lansing-Capital Region International Airport, MI (LAN)","Cirrus SF50 Vision Jet","N1GG","N1GG LLC","","USA","Take-off","Accident",0,true,false,false,"","SF50",false,true,1,"Jet","","[]","RS",2021
"""2021-08-24T00:00:00.000Z""","","Omaha","B738","N946NN","American",,"USA","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2021
"""2021-08-27T00:00:00.000Z""","","Vancouver","CRJ9","C-FOJZ","Jazz",,"CAN","","Accident","",true,true,"","","CRJ9",false,true,2,"Jet","","[]","",2021
"""2021-08-29T00:00:00.000Z""","","Aksu","CRJ9","B-3250","China Express",,"CHN","","Accident","",true,true,"","","CRJ9",false,true,2,"Jet","","[]","",2021
"""2021-09-02T00:00:00.000Z""","USA","0,4 km N of Plainville-Robertson Airport, CT","Cessna 560XLS+ Citation XLS+","N560AR","Brook Haven Properties LLC","","USA","Take-off","Accident",4,true,true,false,"Fatal","C56X",false,true,2,"Jet","","[]","RS",2021
"""2021-09-04T00:00:00.000Z""","USA","near Salt Lake City International Airport (SLC/KSLC), UT","Cessna 560XL Citation Excel","N827JS","","","USA","Approach","Accident",0,true,true,false,"","C56X",false,true,2,"Jet","","[]","RS",2021
"""2021-09-04T00:00:00.000Z""","","Split","A20N","SE-ROJ","SAS",,"SWE","","Accident","",true,true,"","","A20N",false,true,2,"Jet","","[]","",2021
"""2021-09-12T00:00:00.000Z""","RUS","3 km N of Kazachinskoye Airport","Let L-410UVP-E20","RA-67042","SiLA - Siberian Light Aviation, opf. Aeroservice","RUS","RUS","Approach","Accident",4,true,true,true,"Fatal","L410",false,true,2,"Turboprop","","[]","CFIT",2021
"""2021-09-14T00:00:00.000Z""","USA"," between Youngstown, OH and Charleston, SC","Raytheon Beechjet 400A","N100FN","Meander Air II LLC","","USA","En route","Accident",0,true,true,false,"","BE40",false,true,2,"Jet","","[]","TURB",2021
"""2021-09-15T00:00:00.000Z""","IDN","3,4 km from Bilogai/Sugapa Airport (ZGP)","DHC-6 Twin Otter 300","PK-OTW","Rimbun Air",,"IDN","Approach","Accident",3,true,"","","Fatal","DHC6",false,true,2,"Turboprop","","[]","CFIT",2021
"""2021-09-17T00:00:00.000Z""","USA"," Asheville Regional Airport, NC (AVL)","Canadair CRJ-200LR","N444ZW","Air Wisconsin, opf. United Express","USA","USA","","Accident",0,true,true,true,"","BE20",false,true,2,"Turboprop","","[]","",2021
"""2021-09-22T00:00:00.000Z""","RUS","40 km SW of Khabarovsk","Antonov An-26KPA","RA-26673","LPS Flight Checks &amp; Systems","","RUS","En route","Accident",6,true,true,false,"Fatal","A140",false,true,2,"Turboprop","","[]","LOC-I",2021
"""2021-09-23T00:00:00.000Z""","USA"," Honolulu-Daniel K. Inouye International Airport, HI (HNL)","Airbus A321-271N","N208HA","Hawaiian Airlines","USA","USA","Landing","Accident","",true,true,true,"","A321",false,true,2,"Jet","","[]","RS",2021
"""2021-09-25T00:00:00.000Z""","BEL"," Moorsele Airfield","Cessna 208B Super Cargomaster","OO-FFB","Paracentrum Vlaanderen","","BEL","Landing","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2021
"""2021-09-27T00:00:00.000Z""","USA"," Denver International Airport, CO (DEN)","Boeing 757-224 (WL)","N12125","United Airlines","USA","USA","Take-off","Accident","",true,true,true,"","ST75",false,true,1,"Piston","","[]","RS",2021
"""2021-09-28T00:00:00.000Z""","BRA"," Goi�nia-Santa Genoveva Airport, GO (GYN)","IAI 1124A Westwind II","PR-BVB","Brasil Vida T�xi A�reo","","BRA","Take-off","Accident",0,true,true,false,"","WW24",false,true,2,"Jet","","[]","RS",2021
"""2021-09-29T00:00:00.000Z""","MSR"," Montserrat-John A. Osborne Airport (MNI)","BN-2B-26 Islander","J8-VBI","SVG Air","","VCT","Landing","Accident",0,true,false,true,"","BN2P",false,true,2,"Piston","","[]","RS",2021
"""2021-10-01T00:00:00.000Z""","","enroute","B738","9H-TJE","Corendon Europe",,"MLT","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2021
"""2021-10-02T00:00:00.000Z""","","Atlantic City","A20N","N922NK","Spirit",,"USA","","Accident","",true,true,"","","A20N",false,true,2,"Jet","","[]","",2021
"""2021-10-05T00:00:00.000Z""","","Lahore","B773","TC-JJJ","THY",,"TUR","","Accident","",true,true,"","","B773",false,true,2,"Jet","","[]","",2021
