"Date","StateOfOccurrence","Location","Model","Registration","Operator","StateOfOperator","StateOfRegistry","FlightPhase","Class","Fatalities","Over2250","Over5700","ScheduledCommercial","InjuryLevel","TypeDesignator","Helicopter","Airplane","Engines","EngineType","Official","OccCats","Risk","Year"
"""2014-01-10T00:00:00.000Z""","AFG"," Eastern Afghanistan","Beechcraft 300 King Air (MARSS)","N195AE","US Army","","USA","En route","Accident",3,true,true,false,"Fatal","B350",false,true,2,"Turboprop","","[]","LOC-I",2014
"""2014-01-10T00:00:00.000Z""","USA","","Boeing 757","N687DL","","","USA","","Accident",0,true,true,true,"","ST75",false,true,1,"Piston",true,"[]","TURB",2014
"""2014-01-12T00:00:00.000Z""","BRA","Itaituba Municipality, State of Pará","PIPER PA46 500TP","PR-LAX","Brazil Other","","BRA","Take-off","Accident",0,true,false,"","None","PA47",false,true,1,"Jet","","[""CTOL""]","OTH",2014
"""2014-01-12T00:00:00.000Z""","DEU","Trier-Föhren","CESSNA 501 CITATION","N-452TS","Germany ",,"USA","Approach","Accident",4,true,false,false,"Fatal","C501",false,true,2,"Jet","","[""CFIT"",""F-POST""]","CFIT",2014
"""2014-01-14T00:00:00.000Z""","USA","near Savannah, GA","Gulfstream G200","N720QS","NetJets","","USA","En route","Accident",0,true,true,false,"","GALX",false,true,2,"Jet","","[]","TURB",2014
"""2014-01-14T00:00:00.000Z""","NOR","Sollihøgda","EUROCOPTER EC135 P2","LN-OOI","Norway Norsk Luftambulanse As",,"NOR","Approach","Accident",2,true,false,false,"Fatal","EC35",true,false,2,"Turboprop","","[""CFIT""]","CFIT",2014
"""2014-01-18T00:00:00.000Z""","BRA","Manaus City, State of  Amazonas","BEECH 58 NO SERIES EXISTS","PR-RAU","Brazil Other","","BRA","Landing","Accident",0,true,false,"","None","BE58",false,true,2,"Piston","","[""SCF-NP""]","SCF",2014
"""2014-01-18T00:00:00.000Z""","GUY","4,3 km SSW of Olive Creek","Cessna 208B Grand Caravan","8R-GHS","Trans Guyana Airways","","GUY","En route","Accident",2,true,false,false,"Fatal","C208",false,true,1,"Turboprop","","[]","LOC-I",2014
"""2014-01-18T00:00:00.000Z""","MEX","Aeropuerto de Saltillo","MCDONNELL DOUGLAS","XA-UQM","Mexico Aeronaves Tsm, S.A. De C.V.",,"MEX","Landing","Accident",0,true,true,false,"Minor","F15",false,true,2,"Jet","","[""AMAN"",""ARC"",""RE"",""CABIN""]","RS",2014
"""2014-01-20T00:00:00.000Z""","ROU","near Horea village, Cluj county.","BRITTEN NORMAN BN2A","YR-BNP","Romania ",,"ROU","En route","Accident",2,true,false,false,"Fatal","NDIC",false,true,1,"Piston","","[]","LOC-I",2014
"""2014-01-20T00:00:00.000Z""","ETH","17 km NE of Addis Ababa-Bole Airport (ADD)","Antonov An-28","UP-A2805","East Wing","","KAZ","Approach","Accident",0,true,true,false,"","AN32",false,true,2,"Turboprop","","[]","RS",2014
"""2014-01-20T00:00:00.000Z""","ETH","13km from Addis Ababa","ANTONOV AN28","UP-2805","Kazakhstan ","","KAZ","En route","Accident",0,true,true,"","None","AN28",false,true,2,"Turboprop","","[]","TURB",2014
"""2014-01-22T00:00:00.000Z""","DNK","near Roskilde Airport (RKE)","Cessna 500 Citation I","OY-JAI","L'Easy","","DNK","Take-off","Accident",0,true,false,false,"","C500",false,true,2,"Jet","","[]","RS",2014
"""2014-01-22T00:00:00.000Z""","RUS"," Moskva-Domodedovo Airport (DME)","Antonov An-24RV","RA-46473","Pskovavia","RUS","RUS","Landing","Accident",0,true,true,true,"","AN22",false,true,4,"Turboprop","","[]","RS",2014
"""2014-01-24T00:00:00.000Z""","TZA","Pemba Airport","Let 410","5H-ZAP","Tanzania, United Republic Of ","TZA","TZA","Landing","Accident",0,true,true,true,"None","L13M",,true,1,"Piston",true,"[""CTOL"",""RE""]","RS",2014
"""2014-01-26T00:00:00.000Z""","SLB","Honiara","Boeing 737","ZK-TLC","Solomon Islands Pacific Air Express (Solomon Islands) Limited","NZL","NZL","Landing","Accident",0,true,true,true,"None","B37M",,true,2,"Jet",true,"[""SCF-NP""]","SCF",2014
"""2014-01-28T00:00:00.000Z""","FRA","Paris","Saab 2000","HB-IZG","Switzerland Darwin Airline Sa","CHE","CHE","Landing","Accident","",true,true,true,"Unknown","SB20",,true,2,"Turboprop",true,"[""SCF-NP"",""ARC""]","RS",2014
"""2014-01-29T00:00:00.000Z""","AUS","Aldinga","PIPER PA31","VH-OFF"," ","","AUS","Take-off","Accident",0,true,false,"","None","PA47",false,true,1,"Jet","","[""SCF-PP""]","SCF",2014
"""2014-01-29T00:00:00.000Z""","DNK","BGJN","Bombardier Dash 8","OY-GRI","Denmark Air Greenland A/s","DNK","DNK","Landing","Accident",0,true,true,true,"Minor","GL7T",,true,2,"Jet",true,"[""RE""]","RS",2014
"""2014-01-31T00:00:00.000Z""","USA"," Atlanta-William B. Hartsfield International Airport, GA (ATL)","McDonnell Douglas MD-88","N921DL","Delta Air Lines","USA","USA","Standing","Accident",0,true,true,true,"","F18H",,true,2,"Jet",true,"[]","RS",2014
"""2014-02-01T00:00:00.000Z""","IDN","Surabaya","Boeing 737","PK-LFH","Indonesia Lion Mentari Airlines","IDN","IDN","Landing","Accident",0,true,true,true,"Serious","B37M",,true,2,"Jet",true,"[""ARC""]","RS",2014
"""2014-02-01T00:00:00.000Z""","BRA","Sorocaba Municipality, State of São Paulo","CESSNA 208 B","PT-MEO","Brazil Other","","BRA","Taxi","Accident",0,true,false,"","None","C208",false,true,1,"Turboprop","","[""GCOL""]","RS",2014
"""2014-02-02T00:00:00.000Z""","TJK","Kulyab","Airbus A320","EY-623","Tajikistan ","NLD","TJK","Landing","Accident",0,true,true,true,"Unknown","A320",,true,2,"Jet",true,"[""RE""]","RS",2014
"""2014-02-03T00:00:00.000Z""","USA"," Elk City-Regional Business Airport, OK (ELK)","Cessna 525 CitationJet","N61YP","Brink Constructors","","USA","Approach","Accident",0,true,false,false,"","C525",false,true,2,"Jet","","[]","RS",2014
"""2014-02-04T00:00:00.000Z""","CHN","Zengzhou","XIAN","B-3455"," ","CHN","CHN","Unknown","Accident",0,true,true,true,"Unknown","AN24",false,true,2,"Turboprop","","[""SCF-NP""]","SCF",2014
"""2014-02-05T00:00:00.000Z""","USA","Memphis","Embraer ERJ-145","N802HK","United States Trans States Airlines, Inc. D/b/a Trans","USA","USA","Landing","Accident","",true,true,true,"None","E35L",,true,2,"Jet",true,"[""ARC""]","RS",2014
"""2014-02-05T00:00:00.000Z""","","Anadyr","DHC6","RA-67282","Chukotavia",,"RUS","","Accident","",true,false,"","","DHC6",false,true,2,"Turboprop","","[]","",2014
"""2014-02-06T00:00:00.000Z""","RUS"," Anadyr Airport (DYR)","Viking Air DHC-6 Twin Otter 400","RA-67282","Chukotavia","","RUS","Landing","Accident",0,true,false,true,"","DHC6",false,true,2,"Turboprop","","[]","RS",2014
"""2014-02-07T00:00:00.000Z""","GBR","Above Isle of Man","Bombardier Dash 8","G-ECOH"," ","TZA","GBR","En route","Accident","",true,true,true,"Serious","CL35",,true,2,"Jet",true,"[""TURB""]","TURB",2014
"""2014-02-10T00:00:00.000Z""","BRA","Rio de Janeiro","BOEING 747 400","N-901AR","United States ",,"USA","Manoeuvring","Accident",0,true,true,"","Unknown","B37M",false,true,2,"Jet","","[""RAMP"",""GCOL""]","RS",2014
"""2014-02-10T00:00:00.000Z""","ZAF"," Mala Mala Airport (AAM)","Cessna 208B Supervan 900","ZS-EPZ","Federal Air","","ZAF","Taxi","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2014
"""2014-02-11T00:00:00.000Z""","DZA","near A�n Kercha","Lockheed C-130H-30 Hercules","7T-WHM","Algerian AF","","DZA","Approach","Accident",76,true,true,false,"Fatal","C130",false,true,4,"Turboprop","","[]","CFIT",2014
"""2014-02-12T00:00:00.000Z""","RUS"," Moskva-Vnukovo Airport (VKO)","British Aerospace BAe-125-700B","RA-02801","Sirius-Aero","","RUS","Landing","Accident",0,true,true,false,"","H25B",false,true,2,"Jet","","[]","RS",2014
"""2014-02-12T00:00:00.000Z""","","Nagasaki","DH8B","JA801B","Oriental Air Bridge",,"JPN","","Accident","",true,true,"","","DH8B",false,true,2,"Turboprop","","[]","",2014
"""2014-02-12T00:00:00.000Z""","","Shannon","AT42","EI-BYO,","Arann",,"IRL","","Accident","",true,false,"","","BE55",false,true,2,"Piston","","[]","",2014
"""2014-02-13T00:00:00.000Z""","IDN","EnRoute over Java","AIRBUS A320","9V-JSN","Singapore Jetstar Asia Pte Ltd","","SGP","En route","Accident",0,true,true,"","Unknown","A320",false,true,2,"Jet","","[""OTHR""]","OTH",2014
"""2014-02-15T00:00:00.000Z""","BHS"," Stella Maris-Estate Airstrip (SML)","Cessna 501 Citation I/SP","C-GKPC","Kelly Panteluk Construction","","CAN","Landing","Accident",0,true,false,false,"","C501",false,true,2,"Jet","","[]","RS",2014
"""2014-02-16T00:00:00.000Z""","USA","Baltimore","Douglas DC-9","N499AA","United States American Airlines Inc.","USA","USA","Standing","Accident",0,true,true,true,"Unknown","DC3",,true,2,"Piston",true,"[""GCOL""]","RS",2014
"""2014-02-16T00:00:00.000Z""","NPL","Dihidanda, Masinalek, Arghakhanchi District of Nepal","DE HAVILLAND DHC6 300","9N-ABB","Nepal ",,"NPL","En route","Accident",18,true,false,true,"Fatal","MOSQ",false,true,2,"Piston","","[""F-POST"",""CFIT""]","CFIT",2014
"""2014-02-17T00:00:00.000Z""","ESP","Madeira","Boeing 737","G-GDFC","United Kingdom Jet2.com Ltd","GBR","GBR","Landing","Accident","",true,true,true,"None","B37M",,true,2,"Jet",true,"[""WSTRW"",""ARC""]","RS",2014
"""2014-02-17T00:00:00.000Z""","ARE","Dubai","Airbus A321","VQ-BOC","Russian Federation ","ROU","BMU","Standing","Accident",0,true,true,true,"Serious","A321",,true,2,"Jet",true,"[""GCOL""]","RS",2014
"""2014-02-17T00:00:00.000Z""","USA","Billings","Boeing 737","N23708","United","USA","USA","","Accident","",true,true,true,"","B37M",,true,2,"Jet",true,"[]","TURB",2014
"""2014-02-17T00:00:00.000Z""","SSD"," Rubkona Airport","British Aerospace BAe-748-371 Srs. 2B LFD","5Y-HAJ","Global Airlift, opf. IOM","","KEN","Landing","Accident",1,true,true,false,"Fatal","HAWK",false,true,1,"Jet","","[]","RS",2014
"""2014-02-18T00:00:00.000Z""","FRA","AD Toussus-le-Noble (78)","CESSNA 340","N876DT","France ",,"USA","Landing","Accident",0,true,false,"","None","C340",false,true,2,"Piston","","[""RE"",""SCF-NP""]","RS",2014
"""2014-02-19T00:00:00.000Z""","USA","ca 2 km W of Pearland Regional Airport, TX","Beechcraft B100 King Air","N811BL","TDC Aviation","","USA","Approach","Accident",1,true,false,false,"Fatal","B350",false,true,2,"Turboprop","","[]","CFIT",2014
"""2014-02-20T00:00:00.000Z""","AUS","Near Sydney","ATR 72","VH-FVR","Australia ","AUS","AUS","En route","Accident","",true,true,true,"Serious","AT44",,true,2,"Turboprop",true,"[""TURB""]","UNK",2014
"""2014-02-21T00:00:00.000Z""","GBR","Gloucestershire Airport","AVIONS ROBIN","G-BBCH"," ","","GBR","En route","Accident",0,false,false,"","None","ION",false,true,1,"Piston","","[""FUEL""]","OTH",2014
"""2014-02-21T00:00:00.000Z""","TUN","near Grombalia","Antonov An-26","5A-DOW","Libyan Air Cargo","","LBY","Approach","Accident",11,true,true,false,"Fatal","AN72",false,true,2,"Jet","","[]","CFIT",2014
"""2014-02-22T00:00:00.000Z""","PRT","Terceira","Boeing 737","OK-TVT","Czech Republic Travel Service, a.s.","CZE","CZE","Landing","Accident","",true,true,true,"None","B37M",,true,2,"Jet",true,"[""ARC"",""WSTRW""]","RS",2014
"""2014-02-24T00:00:00.000Z""","ESP","Toledo","AEROSPATIALE AS355","EC-FTX","Spain Coyotair, S.A.","","ESP","Unknown","Accident",0,true,false,"","None","AS55",true,false,2,"Turboprop","","[""UNK""]","UNK",2014
"""2014-02-25T00:00:00.000Z""","AGO","Lucapa","EMBRAER EMB120","D2-FFZ"," ",,"AGO","Landing","Accident",0,true,true,false,"Unknown","E120",false,true,2,"Turboprop","","[""RE""]","RS",2014
"""2014-02-26T00:00:00.000Z""","AUS","Near Chinchilla","AYRES S2R T","VH-WBE"," ","","AUS","Manoeuvring","Accident",0,true,false,"","None","SS2P",false,true,1,"Piston","","[""LALT""]","OTH",2014
"""2014-02-26T00:00:00.000Z""","ITA","","Embraer 195","I-ADJN","","","ITA","","Accident",0,true,true,true,"","E195",false,true,2,"Jet",true,"[]","RS",2014
"""2014-02-27T00:00:00.000Z""","CAN","Winnipeg","BOEING 737 300","C-GICN","Canada ","CAN","CAN","Take-off","Accident",0,true,true,true,"Unknown","B37M",false,true,2,"Jet","","[""SCF-NP""]","SCF",2014
"""2014-02-28T00:00:00.000Z""","GBR","Stone Hill","","G-GSMT"," ","","GBR","Approach","Accident",0,false,false,"","None","CLA",false,true,1,"Piston","","[""BIRD""]","RS",2014
"""2014-03-01T00:00:00.000Z""","GBR","Easterton Airfield","","G-MYRG"," ","","GBR","Landing","Accident",0,true,false,"","None","C320",false,true,2,"Piston","","[""ARC""]","RS",2014
"""2014-03-03T00:00:00.000Z""","IRN","4 km E off Kish Island Airport (KIH)","Dassault Falcon 20E","EP-FIC","Iran Aseman Airlines, opf. Iran Civil Aviation Organization","","IRN","Approach","Accident",4,true,true,false,"Fatal","FA20",false,true,2,"Jet","","[]","CFIT",2014
"""2014-03-04T00:00:00.000Z""","USA","","Boeing 737","N809DN","","","USA","","Accident",0,true,true,true,"","B37M",false,true,2,"Jet",true,"[]","OTH",2014
"""2014-03-05T00:00:00.000Z""","ARG","SABE","BOEING 737 800","PR-GGD","Brazil ","","BRA","Taxi","Accident",0,true,true,"","None","B37M",false,true,2,"Jet","","[""GCOL""]","RS",2014
"""2014-03-05T00:00:00.000Z""","ARG","Buenos Aires","Airbus A320","LV-BET","Argentina ","ARG","ARG","Standing","Accident",0,true,true,true,"Unknown","A320",,true,2,"Jet",true,"[""GCOL""]","RS",2014
"""2014-03-05T00:00:00.000Z""","GBR","Shoreham","CESSNA 152","G-BFRV"," ","","GBR","Landing","Accident",0,false,false,"","None","C152",false,true,1,"Piston","","[""RE""]","RS",2014
"""2014-03-08T00:00:00.000Z""",,"Unknown","Boeing 777","9M-MRO","Malaysia Malaysian Airlines System","MYS","MYS","Unknown","Accident",239,true,true,true,"Fatal","B37M",,true,2,"Jet",true,"[""UNK""]","UNK",2014
"""2014-03-09T00:00:00.000Z""",,"EnRoute KRKEDI","Boeing 737","EI-EKB","Ireland Ryanair","IRL","IRL","En route","Accident",0,true,true,true,"Serious","B37M",,true,2,"Jet",true,"[""TURB""]","TURB",2014
"""2014-03-09T00:00:00.000Z""","CAN","Churchill","ATR 42","C-FJYV","Canada Calm Air","CAN","CAN","Taxi","Accident",0,true,true,true,"None","AT75",,true,2,"Turboprop",true,"[""SCF-NP"",""EVAC""]","SCF",2014
"""2014-03-09T00:00:00.000Z""","CHE","Geneva","Airbus A321","HB-IOC","Swiss","CHE","CHE","","Accident","",true,true,true,"","A321",,true,2,"Jet",true,"[]","RS",2014
"""2014-03-10T00:00:00.000Z""","ARG"," San Fernando, BA","Learjet 35A","LV-ZSZ","","","ARG","Approach","Accident",0,true,true,false,"","LJ35",false,true,2,"Jet","","[]","RS",2014
"""2014-03-12T00:00:00.000Z""","MMR","Pathein","DIAMOND DA40","XY-AJF"," ","","MMR","Landing","Accident",0,false,false,"","Unknown","DA40",false,true,1,"Piston","","[""ARC""]","RS",2014
"""2014-03-12T00:00:00.000Z""","COL","Villavicencio","BEECH C90","HK-4921","Colombia ",,"COL","En route","Accident",5,true,false,"","Fatal","BE9L",false,true,2,"Turboprop","","[""F-POST"",""SCF-PP"",""USOS""]","RS",2014
"""2014-03-13T00:00:00.000Z""","GBR","Gillingham","AGUSTA","G-LBAL","United Kingdom ","","GBR","Take-off","Accident",4,true,true,false,"Fatal","UH1",true,false,1,"Turboprop","","[""UNK""]","UNK",2014
"""2014-03-13T00:00:00.000Z""","USA","Philadelphia","Airbus A320","N113UW","United States Us Airways","USA","USA","Take-off","Accident","",true,true,true,"None","A320",,true,2,"Jet",true,"[""SCF-NP""]","RS",2014
"""2014-03-16T00:00:00.000Z""","USA"," Zephyrhills Airport, FL (ZPH)","Cessna 500 Citation I","N125DS","JJ Aeronautics","","USA","Landing","Accident",0,true,false,false,"","C500",false,true,2,"Jet","","[]","RS",2014
"""2014-03-18T00:00:00.000Z""","AUS","YSSY","AIRBUS A330 200","DQ-FJV","Fiji ","FJI","FJI","Landing","Accident",0,true,true,true,"Minor","BE20",false,true,2,"Turboprop","","[""ARC""]","RS",2014
"""2014-03-18T00:00:00.000Z""","GBR","Compton","PIPER PA28 181","G-BHWZ"," ","","GBR","Landing","Accident",0,false,false,"","Minor","PA47",false,true,1,"Jet","","[""SCF-NP""]","SCF",2014
"""2014-03-18T00:00:00.000Z""","JPN","Tokyo","AIRBUS A340 600","D-AIHR","Germany Deutsche Lufthansa Aktiengesellschaft","","DEU","Landing","Accident",0,true,true,"","None","A359",false,true,2,"Jet","","[""ARC""]","RS",2014
"""2014-03-24T00:00:00.000Z""","GBR","North Coates","","G-ONFL"," ",,"GBR","Landing","Accident",0,true,false,"","None","COUR",false,true,1,"Piston","","[""RE"",""LOC-G""]","RS",2014
"""2014-03-26T00:00:00.000Z""","MYS","N of Kuala Lumpur-Sultan Abdul Aziz Shah Airport (SZB)","ATR 72-212A (ATR 72-600)","9M-LMH","Malindo Airways","MYS","MYS","En route","Accident","",true,true,true,"","AT44",false,true,2,"Turboprop","","[]","TURB",2014
"""2014-03-27T00:00:00.000Z""","FIN","Nummela","JODEL D18","OH-XAC"," ","","FIN","Take-off","Accident",1,false,false,"","Fatal","D18",false,true,1,"Piston","","[""LOC-I""]","LOC-I",2014
"""2014-03-27T00:00:00.000Z""","IND","Chandigarh Airport","BEECH 200","VT-HRA"," ",,"IND","Take-off","Accident",0,true,true,false,"None","BE20",false,true,2,"Turboprop","","[""CFIT""]","CFIT",2014
"""2014-03-28T00:00:00.000Z""","BRA","Brasilia","Fokker 100","PR-OAF"," ","DEU","BRA","Landing","Accident","",true,true,true,"Unknown","F100",,true,2,"Jet",true,"[""UNK""]","SCF",2014
"""2014-03-31T00:00:00.000Z""","JAM","Kingston","Embraer 190","N-267JB","United States Jetblue Airways Corporation (New York, Ny)","USA","USA","En route","Accident","",true,true,true,"Serious","E190",,true,2,"Jet",true,"[""EVAC"",""F-NI""]","F-NI",2014
"""2014-04-01T00:00:00.000Z""","AUS","West Moree","AIR TRACTOR AT502 B","VH-ESP"," ","","AUS","Take-off","Accident",0,true,false,false,"None","AT5T",false,true,1,"Turboprop","","[""SCF-PP""]","SCF",2014
"""2014-04-07T00:00:00.000Z""","FRA","AD Narbonne (11)","GRUMMAN G164 B","F-GSYB","France ",,"FRA","Take-off","Accident",0,true,false,"","Serious","G164",false,true,1,"Piston","","[""LALT"",""F-POST""]","OTH",2014
"""2014-04-07T00:00:00.000Z""","BRA","Arapongas Municipality, State of Paraná","BEECH 95","PT-IHS","Brazil Other",,"BRA","Landing","Accident",0,true,false,false,"None","BE95",false,true,2,"Piston","","[""LOC-G""]","RS",2014
"""2014-04-08T00:00:00.000Z""","ISR","Tel Aviv","AIRBUS A320 200","F-GKXP","France Air France","","FRA","Standing","Accident",0,true,true,"","Unknown","A320",false,true,2,"Jet","","[""GCOL""]","RS",2014
"""2014-04-08T00:00:00.000Z""","USA","ca 60 km SE of Bethel, AK","Cessna 208B Grand Caravan","N126AR","Hageland Aviation Services","","USA","En route","Accident",2,true,false,false,"Fatal","C208",false,true,1,"Turboprop","","[]","LOC-I",2014
"""2014-04-09T00:00:00.000Z""","GBR","Stonehaven","PIPER PA31 350","N-66886"," ","","USA","En route","Accident",0,true,false,"","None","PA47",false,true,1,"Jet","","[""SCF-PP""]","SCF",2014
"""2014-04-09T00:00:00.000Z""","IDN","Doyo Baru Airstrip","","PK-SDF","Indonesia ","","IDN","Take-off","Accident",2,true,false,false,"Fatal","P32T",false,true,1,"Piston","","[""CFIT""]","CFIT",2014
"""2014-04-11T00:00:00.000Z""","TZA","Julius Nyerere Intl. airport, Dar es Salaam","Embraer 190","5Y-FFC","Kenya Kenya Airways Ltd.","KEN","KEN","Landing","Accident",0,true,true,true,"Serious","E190",,true,2,"Jet",true,"[""RE""]","RS",2014
"""2014-04-14T00:00:00.000Z""","MMR"," Yangon-Mingaladon Airport (RGN)","Airbus A319-112","XY-AGR","Myanmar Airways International","","MMR","Standing","Accident",0,true,true,false,"","A319",false,true,2,"Jet","","[]","RS",2014
"""2014-04-14T00:00:00.000Z""","MMR"," Yangon-Mingaladon Airport (RGN)","Airbus A320-232","XY-AGT","Golden Myanmar Airlines","","MMR","","Accident",0,true,true,false,"","A320",false,true,2,"Jet","","[]","",2014
"""2014-04-17T00:00:00.000Z""","","Undetermined","BOMBARDIER BD700 1A10","CS-GLB"," ","","PRT","Unknown","Accident",0,true,true,"","None","GLEX",false,true,2,"Jet","","[""UNK""]","UNK",2014
"""2014-04-19T00:00:00.000Z""","FRA","AD Paris Charles de Gaulle","Embraer 190","F-HBLF","France Régional CAE","FRA","FRA","Taxi","Accident",0,true,true,true,"None","E190",,true,2,"Jet",true,"[""ATM"",""RAMP""]","RS",2014
"""2014-04-19T00:00:00.000Z""","MEX","1055m de cabecera 17 del aeropuerto de Saltillo","HAWKER SIDDELEY HS125 700","XA-UKR","Mexico Lineas Aereas Comerciales, S.A. De C.V.",,"MEX","Approach","Accident",8,true,true,false,"Fatal","HAWK",false,true,1,"Jet","","[]","CFIT",2014
"""2014-04-20T00:00:00.000Z""","SOM","Guri'el Airstrip","FOKKER F27 M","5Y-VVJ","Kenya ",,"KEN","Unknown","Accident","",true,true,"","None","F27",false,true,2,"Turboprop","","[""RE""]","RS",2014
"""2014-04-20T00:00:00.000Z""","FIN","Jämijärvi Airfield","","OH-XDZ","Finland ",,"FIN","Manoeuvring","Accident",8,true,false,"","Fatal","CLA",false,true,1,"Piston","","[""F-POST"",""SCF-PP"",""LOC-I""]","LOC-I",2014
"""2014-04-22T00:00:00.000Z""","LBR","6 miles from James Spiggs Payne Airprt","MIL MI8 AMT","RA-22426","Russian Federation ","","RUS","En route","Accident",0,true,true,false,"Unknown","MI8",true,false,2,"Turboprop","","[""LOC-I""]","LOC-I",2014
"""2014-04-22T00:00:00.000Z""","BRA","São Desidério Municipality, State of Bahia","AIR TRACTOR AT502 B","PR-VAJ","Brazil Other",,"BRA","Manoeuvring","Accident",0,true,false,false,"None","AT5T",false,true,1,"Turboprop","","[""LOC-I""]","LOC-I",2014
"""2014-04-23T00:00:00.000Z""","PNG"," Kikori Airport (KRI)","PADC/Pilatus BN-2T Islander","P2-SBC","Sunbird Aviation","","PNG","Landing","Accident",0,true,false,false,"","BN2P",false,true,2,"Piston","","[]","RS",2014
"""2014-04-27T00:00:00.000Z""","","Luanda","A333","OO-SFN","Brussels","","BEL","","Accident","",true,true,"","","A333",false,true,2,"Jet","","[]","",2014
"""2014-04-27T00:00:00.000Z""","","New York","B738","N815NN","American","","USA","","Accident","",true,true,"","","B738",false,true,2,"Jet","","[]","",2014
"""2014-04-28T00:00:00.000Z""","USA","Treverse City","EMBRAER EMB140","N-299SK","United States Chautauqua Airlines (Jamestown, Ny)","","USA","Approach","Accident",0,true,true,"","Unknown","E35L",false,true,2,"Jet","","[""BIRD""]","RS",2014
"""2014-04-28T00:00:00.000Z""","AUS","Darwin","BEECH 58 A","VH-AKG","Australia ","","AUS","Approach","Accident",0,true,false,false,"None","BE58",false,true,2,"Piston","","[""SCF-NP""]","SCF",2014
"""2014-04-29T00:00:00.000Z""","GBR","East Midlands airport","Boeing 737","EI-STD","Ireland Air Contractors","IRL","IRL","Landing","Accident","",true,true,true,"None","B37M",,true,2,"Jet",true,"[""SCF-NP""]","SCF",2014
"""2014-04-29T00:00:00.000Z""","NGA"," Lagos-Murtala Muhammed International Airport (LOS)","DHC-8-402Q Dash 8","5N-BPT","Aerocontractors","NGA","NGA","Standing","Accident",0,true,true,true,"","DH8A",false,true,2,"Turboprop","","[]","RS",2014
"""2014-04-29T00:00:00.000Z""","JPN","10,600 ft over Ishioka City","EMBRAER ERJ170 100","JA211J","Japan ","JPN","JPN","Approach","Accident","",true,true,true,"Serious","E170",false,true,2,"Jet","","[""TURB""]","TURB",2014
"""2014-04-29T00:00:00.000Z""","","enroute","B752","N936UW","US Airways",,"USA","","Accident","",true,true,"","","B752",false,true,2,"Jet","","[]","",2014
"""2014-04-30T00:00:00.000Z""","PNG","Hambuke","BELL 212","P2-IHP","Papua New Guinea ",,"PNG","En route","Accident",0,true,false,"","None","B212",true,false,2,"Turboprop","","[""ARC"",""SCF-PP""]","RS",2014
"""2014-05-01T00:00:00.000Z""","GUF","AD Maripasoula","AEROSPATIALE SA365 N","F-GVFE","France Hélicoptères de France",,"FRA","Landing","Accident",0,true,false,"","None","ALO3",true,false,1,"Turboprop","","[""ARC""]","RS",2014
