"Date","StateOfOccurrence","Location","Model","Registration","Operator","StateOfOperator","StateOfRegistry","FlightPhase","Class","Fatalities","Over2250","Over5700","ScheduledCommercial","InjuryLevel","TypeDesignator","Helicopter","Airplane","Engines","EngineType","Official","OccCats","Risk","Year"
"""2022-02-28T00:00:00.000Z""","IDN"," Bilogai/Sugapa Airport (ZGP)","Cessna 208B Grand Caravan EX","PK-FSW","Spirit Avia Sentosa","","IDN","Landing","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2022
"""2022-02-28T00:00:00.000Z""","USA"," Washington-Ronald Reagan National Airport, DC (DCA)","Embraer ERJ 170-200 LR (ERJ-175LR)","N402YX","Republic Airlines, opf. American Eagle","USA","USA","Landing","Accident",0,true,true,true,"","E75L",false,true,2,"Jet","","[]","RS",2022
"""2022-03-02T00:00:00.000Z""","BRA"," Angra dos Reis Airport, RJ","Embraer EMB-500 Phenom 100","LV-GQN","Flyzar","","ARG","Landing","Accident",0,true,false,false,"","E50P",false,true,2,"Jet","","[]","RS",2022
"""2022-03-06T00:00:00.000Z""","USA"," Gulfport-Biloxi International Airport, MS (GPT)","Beechcraft 200 Super King Air","N8170J","HLAF AETA LLC","","USA","Landing","Accident",0,true,true,false,"","BE20",false,true,2,"Turboprop","","[]","RS",2022
"""2022-03-08T00:00:00.000Z""","CAN","17 km NNW of Sioux Lookout Airport, ON (YXL)","Cessna 208 Caravan I","C-GIPR","Bamaji Air","","CAN","En route","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","TURB",2022
"""2022-03-09T00:00:00.000Z""","USA"," Pittsburgh-Allegheny County Airport (AGC/KAGC), PA","Honda HA-420 HondaJet","N903JT","","","USA","Landing","Accident",0,true,false,false,"","HDJT",false,true,2,"Jet","","[]","RS",2022
"""2022-03-21T00:00:00.000Z""","CHN","20 km SW of Wuzhou, Tengxian County","Boeing 737-89P (WL)","B-1791","China Eastern","CHN","CHN","En route","Accident",132,true,true,true,"Fatal","B37M",false,true,2,"Jet","","[]","LOC-I",2022
"""2022-03-30T00:00:00.000Z""","CHE"," S�ntis Mountain","Cessna 208 Caravan I","D-FLIC","Gladwings, opf. ","","DEU","En route","Accident",1,true,false,false,"Fatal","C208",false,true,1,"Turboprop","","[]","LOC-I",2022
"""2022-04-02T00:00:00.000Z""","USA"," Morristown Municipal Airport, NJ (MMU)","Learjet 75","N877W","","","USA","Landing","Accident",0,true,true,false,"","LJ75",false,true,2,"Jet","","[]","RS",2022
"""2022-04-07T00:00:00.000Z""","CRI"," San Jos�-Juan Santamaria International Airport (SJO)","Boeing 757-27A (PCF)","HP-2010DAE","DHL Aero Expreso","","PAN","Landing","Accident",0,true,true,false,"","R721",false,true,3,"Jet","","[]","RS",2022
"""2022-04-08T00:00:00.000Z""","COL"," San Felipe Airport","Aero Modifications AMI DC-3-65TP","HK-5016","ALIANSA Colombia","","COL","Landing","Accident",0,true,true,false,"","G164",false,true,1,"Piston","","[]","RS",2022
"""2022-04-11T00:00:00.000Z""","CAN"," Timmins Airport, ON (YTS)","Beechcraft A100 King Air","C-GYQK","Thunder Airlines","","CAN","Landing","Accident",0,true,false,true,"","BE9L",false,true,2,"Turboprop","","[]","RS",2022
"""2022-04-13T00:00:00.000Z""","USA","0,7 km NE of Burley Municipal Airport, ID (BYI)","Cessna 208B Grand Caravan","N928JP","Gem Air","","USA","Approach","Accident",1,true,false,false,"Fatal","C208",false,true,1,"Turboprop","","[]","CFIT",2022
"""2022-04-14T00:00:00.000Z""","USA"," Denver International Airport, CO (DEN)","Swearingen SA227-DC Metro 23","N820DC","Denver Air Connection","USA","USA","Take-off","Accident",0,true,true,true,"","SW4",false,true,2,"Turboprop","","[]","RS",2022
"""2022-04-17T00:00:00.000Z""","USA"," Caldwell Wright Airport, NJ (CDW)","Cessna 525B CitationJet CJ3","N225SC","GP Aviation LLC","","USA","Landing","Accident",0,true,false,false,"","C25B",false,true,2,"Jet","","[]","RS",2022
"""2022-04-22T00:00:00.000Z""","UKR"," Mykhailivka","Antonov An-26B-100","UR-UZB","Constanta Airlines","","UKR","En route","Accident",1,true,true,false,"Fatal","AN70",false,true,4,"Turboprop","","[]","LOC-I",2022
"""2022-04-30T00:00:00.000Z""","FRA"," Pamiers/Les Pujols Airport","Cessna 208B Grand Caravan","F-GXMP","Skydive Pamiers","","FRA","Approach","Accident",0,true,false,false,"","C208",false,true,1,"Turboprop","","[]","RS",2022
"""2022-05-06T00:00:00.000Z""","ITA"," Napoli-Capodichino Airport (NAP)","Boeing 737-82R (WL)","YR-BMM","Blue Air","ROU","ROU","Landing","Accident",0,true,true,true,"","B38M",false,true,2,"Jet","","[]","RS",2022
"""2022-05-06T00:00:00.000Z""","CHL"," Santiago-Arturo Merino Benitez Airport (SCL)","Beechcraft 200 Super King Air","CC-CDY","","","CHL","Landing","Accident",0,true,true,false,"","BE20",false,true,2,"Turboprop","","[]","RS",2022
"""2022-05-11T00:00:00.000Z""","BRA"," Boituva, SP","Cessna 208 Caravan I","PT-OQR","Skydive4Fun, opf. LBK Servi�o A�reo Especializado","","BRA","Initial Climb","Accident",2,true,false,false,"Fatal","C208",false,true,1,"Turboprop","","[]","UNK",2022
"""2022-05-11T00:00:00.000Z""","CMR","near Nanga Eboko","Viking DHC-6 Twin Otter 400","TJ-TIM","Caverton Helicopters","","CMR","En route","Accident",11,true,false,false,"Fatal","DHC6",false,true,2,"Turboprop","","[]","LOC-I",2022
"""2022-05-12T00:00:00.000Z""","CHN"," Chongqing-Jiangbei International Airport (CKG)","Airbus A319-115 (WL)","B-6425","Tibet Airlines","CHN","CHN","Take-off","Accident",0,true,true,true,"","A319",false,true,2,"Jet","","[]","RS",2022
